CODGEO;NBMENFISC21;NBPERSMENFISC21;MED21;PIMP21;TP6021;TP60AGE121;TP60AGE221;TP60AGE321;TP60AGE421;TP60AGE521;TP60AGE621;TP60TOL121;TP60TOL221;PACT21;PTSA21;PCHO21;PBEN21;PPEN21;PPAT21;PPSOC21;PPFAM21;PPMINI21;PPLOGT21;PIMPOT21;D121;D921;RD21
00151;952;2304;22000;47,3;11,7;s;s;s;s;s;s;s;s;73,2;65,6;2,7;4,9;27,4;5,6;6,2;2,6;2,8;0,8;-12,4;12570;33360;2,7
00152;1065;2127;18470;37,3;25,8;s;s;s;s;s;s;19,5;37,2;54,0;43,3;3,7;7,0;40,3;10,4;7,8;2,0;4,3;1,5;-12,5;9480;33700;3,6
00153;987;2422;24940;60,8;s;s;s;s;s;s;s;s;s;77,4;70,8;2,1;4,5;25,1;9,4;3,8;2,0;1,2;0,6;-15,7;15370;38110;2,5
00154;1169;2262;20590;43,1;18,6;s;s;s;s;s;s;s;30,9;59,6;51,1;2,8;5,7;38,0;8,4;7,1;1,8;3,9;1,4;-13,1;11360;33340;2,9
00155;996;2527;24940;59,9;8,5;s;s;s;s;s;s;s;s;74,1;67,5;1,7;4,9;31,8;6,0;3,3;1,7;1,2;0,4;-15,2;14770;39450;2,7
00156;1221;2436;21500;48,1;14,4;s;s;s;s;s;s;s;36,2;51,5;43,8;3,5;4,2;48,6;6,5;5,1;1,7;2,4;1,0;-11,7;12290;31710;2,6
00157;1285;2801;21000;45,8;14,6;s;s;s;s;s;s;s;34,9;67,6;61,3;2,9;3,4;33,9;5,8;5,6;1,6;3,0;1,0;-12,9;12490;33010;2,6
00158;1446;2908;19490;37,6;20,1;s;s;s;s;s;s;s;38,1;57,8;51,3;2,9;3,6;40,3;6,4;8,1;1,9;4,5;1,7;-12,6;11360;31220;2,7
00159;1517;3423;22990;49,2;10,0;s;s;s;s;s;s;s;24,9;72,1;64,8;2,5;4,8;29,6;6,6;4,9;2,2;2,0;0,7;-13,2;13830;35600;2,6
00160;1420;3084;23130;51,7;10,5;s;s;s;s;s;s;s;19,6;75,2;67,3;3,2;4,7;27,6;6,4;4,8;2,0;1,9;0,9;-14,0;13740;36700;2,7
00161;1524;3491;22350;46,9;13,1;s;s;s;s;s;s;8,3;25,1;72,2;65,2;2,9;4,1;29,5;5,4;6,2;2,0;3,2;1,0;-13,3;13140;34660;2,6
00162;1740;3631;20150;40,9;17,5;s;s;s;s;s;s;s;31,2;56,1;49,6;2,6;3,9;39,1;9,9;7,7;2,0;4,2;1,5;-12,8;11880;32990;2,8
00163;1979;3967;21760;47,2;13,9;s;s;s;s;s;s;11,2;s;61,1;50,9;2,9;7,3;40,6;7,6;4,5;1,6;2,1;0,8;-13,8;12610;34700;2,8
00164;1835;4070;22870;51,3;7,9;s;s;s;s;s;s;s;s;65,7;58,9;2,3;4,5;36,8;8,0;3,7;1,6;1,6;0,5;-14,2;14630;36390;2,5
00165;1884;4179;25600;51,5;9,3;s;s;s;s;s;s;s;18,6;80,9;73,4;3,4;4,1;23,5;6,8;2,7;1,3;0,9;0,5;-13,9;14240;50610;3,6
00166;1904;4673;25930;63,6;5,5;s;s;s;s;s;s;s;s;73,7;66,4;2,2;5,1;26,4;14,3;3,1;1,6;1,1;0,4;-17,5;16000;43640;2,7
00167;2089;4624;24580;60,7;7,2;s;s;s;s;s;s;s;s;77,7;71,9;2,7;3,1;29,5;5,4;3,3;1,4;1,3;0,6;-15,9;15010;40280;2,7
00251;1996;4695;23100;50,7;9,8;s;s;s;s;s;s;7,1;s;69,6;60,8;2,9;5,9;32,2;8,0;3,9;1,8;1,6;0,5;-13,7;13970;35780;2,6
00252;2632;5117;23860;56,0;10,4;s;s;s;s;s;s;6,5;25,6;46,4;37,5;2,6;6,3;55,3;9,6;3,7;1,1;1,9;0,7;-15,0;13770;39490;2,9
00253;2109;4892;24200;58,5;8,5;s;s;s;s;s;s;s;20,5;74,9;68,4;3,1;3,4;28,4;7,7;4,4;2,0;1,7;0,7;-15,4;14370;36580;2,5
00254;2653;5049;19640;36,6;23,4;s;31,4;26,9;23,1;16,9;s;12,4;41,4;52,5;46,0;3,3;3,2;42,6;6,6;10,2;2,2;5,8;2,2;-11,9;10750;31180;2,9
00255;2689;5194;20350;39,6;18,4;s;s;s;19,6;s;s;10,7;38,4;54,6;47,4;2,8;4,4;43,7;7,4;6,5;1,8;3,4;1,3;-12,2;11350;32320;2,8
00256;2848;6115;21940;44,6;10,6;s;s;s;s;s;s;5,0;22,6;68,3;61,8;2,3;4,2;31,2;8,3;5,3;2,1;2,2;1,0;-13,1;13540;34640;2,6
00257;2883;5972;21000;40,6;13,0;s;s;s;s;s;s;7,4;29,4;57,4;50,7;2,5;4,2;41,1;7,8;5,7;1,9;2,7;1,1;-12,0;12940;33420;2,6
00258;2925;6166;21740;48,5;11,5;s;s;s;s;s;s;5,2;21,9;71,7;64,9;2,8;4,0;30,0;6,2;5,4;1,9;2,5;1,0;-13,3;13410;33630;2,5
00259;3115;6572;18880;36,2;26,4;s;33,0;33,0;26,4;17,1;19,5;14,6;43,4;60,6;51,0;4,1;5,5;35,1;7,3;9,1;2,8;4,3;2,0;-12,1;10130;32860;3,2
00260;3683;7179;21620;43,7;16,0;s;24,4;s;17,9;12,2;s;7,2;31,9;57,4;47,0;2,9;7,5;40,6;9,0;6,6;1,7;3,5;1,4;-13,6;11950;35570;3,0
00261;3412;6952;19990;40,2;19,4;s;26,3;23,9;19,7;12,5;s;10,1;37,5;58,4;51,0;3,1;4,3;39,1;7,7;7,3;2,1;3,7;1,5;-12,5;11200;32530;2,9
00262;3666;7487;19970;39,2;19,9;s;25,0;24,3;18,7;13,8;s;7,7;40,3;60,6;54,4;3,1;3,1;35,9;7,1;8,4;2,3;4,3;1,8;-12,0;11190;31650;2,8
00263;3546;7217;20710;41,4;15,5;s;23,2;17,1;15,4;11,9;s;7,3;32,6;59,9;53,7;2,8;3,4;39,7;5,7;6,5;1,9;3,3;1,3;-11,8;12230;32760;2,7
00264;3624;7983;23790;56,6;11,8;s;s;14,2;12,4;s;s;6,0;27,6;77,6;70,3;4,2;3,1;29,0;4,5;4,3;1,6;1,9;0,8;-15,4;13010;40660;3,1
00265;3487;8270;21800;52,1;14,8;s;22,0;16,3;15,0;s;s;6,1;34,8;74,1;67,0;2,9;4,2;29,0;5,6;5,5;2,4;2,2;0,9;-14,2;12110;35440;2,9
00266;3454;8287;21250;50,8;16,9;s;22,5;19,6;17,0;s;s;9,3;36,6;70,8;63,8;3,2;3,8;29,8;6,7;6,9;2,7;3,0;1,2;-14,2;11670;33900;2,9
00267;4395;8578;21630;44,9;14,2;s;20,4;17,2;13,7;9,5;s;6,5;32,3;57,9;50,1;2,2;5,6;40,6;7,3;6,9;2,0;3,6;1,3;-12,7;12440;33890;2,7
00268;3588;8973;20920;45,5;17,5;s;18,3;20,7;16,2;14,8;s;10,4;34,3;73,5;65,8;3,9;3,8;26,0;5,8;7,3;3,6;2,5;1,2;-12,6;11770;33110;2,8
00269;4054;9397;24240;57,6;9,3;s;s;8,7;s;s;s;5,0;21,1;77,9;71,2;2,8;3,9;26,5;7,4;4,0;1,9;1,5;0,6;-15,8;14080;38660;2,7
00270;4662;9174;20140;36,9;17,4;s;19,3;21,7;15,1;13,1;16,8;8,8;32,9;58,9;51,7;2,6;4,6;38,8;7,1;6,7;1,7;3,5;1,5;-11,5;11850;31780;2,7
00351;5060;10438;21030;42,5;13,6;s;17,6;13,2;14,1;11,0;s;8,0;32,0;62,0;56,3;2,9;2,8;37,0;6,5;6,4;2,1;3,2;1,1;-11,9;12640;31760;2,5
00352;5542;11427;20800;42,2;16,2;s;21,6;16,7;15,5;13,4;14,0;10,0;31,3;58,3;50,2;3,2;4,9;40,7;6,3;6,7;2,0;3,4;1,3;-12,0;11900;32830;2,8
00353;5270;11499;21200;46,4;16,7;25,6;23,1;21,6;13,5;10,2;s;7,1;34,2;68,7;61,4;3,5;3,8;29,5;8,4;7,1;2,5;3,1;1,5;-13,7;11700;34270;2,9
00354;5239;12124;26680;66,9;7,4;s;11,9;s;s;s;s;s;18,4;82,9;76,2;2,8;3,9;25,8;6,7;3,1;1,4;1,2;0,5;-18,5;15360;43760;2,8
00355;5311;12281;23950;56,2;8,0;s;10,5;8,5;s;s;s;5,2;18,6;73,2;65,3;3,1;4,8;31,6;6,6;4,1;1,9;1,6;0,6;-15,5;14840;38310;2,6
00356;5128;11798;21840;49,7;13,7;s;20,4;15,3;12,5;9,1;s;6,4;29,2;68,8;62,7;3,2;2,9;32,4;5,2;6,7;2,7;2,8;1,2;-13,1;12540;33680;2,7
00357;6226;13720;21220;48,0;15,9;s;22,8;19,3;14,6;10,8;s;5,6;27,0;68,8;63,0;3,3;2,5;32,5;4,7;7,5;2,5;3,6;1,4;-13,5;11950;34340;2,9
00358;6246;14398;24270;56,1;7,5;s;8,4;6,9;7,1;7,2;s;5,0;17,2;77,3;70,4;2,9;4,0;26,6;6,9;4,0;2,0;1,4;0,6;-14,8;14800;36820;2,5
00359;8087;15610;20540;45,3;17,9;28,7;27,2;21,9;19,0;11,9;10,8;7,7;32,1;55,3;49,0;2,6;3,7;43,1;8,2;6,9;1,6;3,8;1,5;-13,5;11680;34250;2,9
00360;6889;15737;24260;47,1;16,7;19,3;17,8;19,7;16,4;13,6;s;6,5;30,1;80,6;74,6;3,9;2,1;23,2;6,0;4,2;1,6;1,7;0,9;-14,0;11410;50140;4,4
00361;12397;20275;22620;51,3;16,3;26,7;23,2;21,9;18,9;13,4;9,7;9,5;26,2;48,2;40,5;3,2;4,5;48,8;15,8;4,3;0,7;2,6;1,0;-17,1;11760;41530;3,5
00362;8187;19677;24490;56,9;6,2;s;s;5,7;5,3;6,0;s;5,0;15,3;78,9;71,9;2,6;4,4;24,0;8,9;3,6;1,8;1,2;0,6;-15,4;15500;39000;2,5
00451;8974;21163;23390;52,2;10,5;s;10,3;10,8;9,8;9,6;10,4;5,0;20,9;77,0;70,7;3,1;3,2;24,5;7,6;5,3;2,4;2,0;0,9;-14,4;13630;36600;2,7
00452;7990;16626;24370;21,5;20,1;25,4;22,7;21,2;21,4;15,2;17,4;11,8;37,7;29,3;25,7;2,3;1,3;16,4;57,0;3,0;0,6;1,7;0,7;-5,7;9020;47550;5,3
00453;8865;20654;23200;51,6;10,7;s;12,6;11,8;9,6;8,1;s;6,4;23,4;72,5;65,1;3,0;4,4;28,9;8,1;4,6;2,2;1,7;0,7;-14,1;13610;37110;2,7
00454;9777;20679;22920;52,1;12,0;15,9;14,0;12,2;12,0;10,5;9,2;6,3;20,5;70,4;61,1;2,9;6,4;31,9;9,2;4,7;1,6;2,2;0,9;-16,2;13150;40380;3,1
00455;10127;21791;20510;39,8;19,2;23,8;22,5;22,3;18,7;14,4;15,5;11,4;37,0;62,2;56,4;3,2;2,6;30,2;11,9;6,8;2,2;3,2;1,4;-11,1;11250;33340;3,0
00456;10369;22246;21880;47,1;13,2;23,0;16,9;15,9;13,2;7,9;9,9;6,8;29,4;63,4;56,4;2,9;4,1;36,2;7,9;6,1;2,0;2,9;1,2;-13,6;12780;35390;2,8
00457;12762;23735;21220;45,2;18,2;34,2;25,3;20,9;22,4;13,9;11,0;11,1;32,3;48,9;40,4;3,8;4,7;48,9;9,4;6,1;1,4;3,5;1,2;-13,3;11260;34410;3,1
00458;13126;26951;20820;43,5;18,7;23,1;20,2;24,7;17,9;14,7;14,9;9,8;33,9;62,1;53,7;2,6;5,8;36,3;8,6;7,0;2,1;3,4;1,5;-14,0;11360;34650;3,0
00459;13769;30722;23200;51,9;12,1;14,5;15,0;13,7;11,4;9,4;8,9;5,0;26,7;72,2;63,8;3,0;5,4;28,3;9,7;5,1;2,0;2,1;1,0;-15,3;13100;38420;2,9
00460;13433;27212;19900;42,5;21,9;26,1;30,0;30,6;22,0;14,0;12,1;9,5;37,1;59,6;53,4;3,0;3,2;37,8;5,9;9,6;2,5;5,1;2,0;-12,9;11010;32860;3,0
00461;12881;30331;18260;37,0;30,2;36,1;35,4;34,0;29,4;26,7;20,3;13,3;46,8;67,1;56,6;4,8;5,7;27,7;7,3;10,6;3,4;4,9;2,3;-12,7;9410;32110;3,4
00462;18192;36724;24470;56,5;9,4;15,2;11,2;11,8;9,7;7,2;7,3;5,3;19,4;57,4;48,6;2,8;6,0;44,1;12,5;3,4;1,2;1,6;0,6;-17,4;14050;43670;3,1
00463;14713;36866;22050;55,2;16,2;16,4;20,0;17,5;15,3;12,3;11,5;5,9;28,7;82,1;76,6;3,4;2,1;21,9;3,8;6,6;3,0;2,5;1,1;-14,4;11730;35090;3,0
00464;18506;37089;21260;46,5;20,0;34,0;30,6;24,3;20,1;11,0;7,5;5,0;37,3;57,9;51,8;2,2;3,9;35,9;13,1;7,3;2,1;3,6;1,6;-14,2;10690;35300;3,3
00465;21392;44926;25240;60,9;9,3;13,0;9,9;10,4;8,6;7,7;8,9;6,0;15,9;75,0;65,0;3,0;7,0;26,5;13,2;2,7;1,2;1,0;0,5;-17,4;14130;44260;3,1
00551;22408;52248;21480;46,9;18,3;23,5;18,3;21,0;17,7;15,7;15,6;9,2;32,7;71,9;62,9;3,9;5,1;26,5;9,3;6,9;2,4;3,2;1,3;-14,6;11370;36600;3,2
00552;24996;54600;20280;43,4;23,5;31,2;25,6;27,1;24,7;19,0;17,7;8,7;39,0;67,2;56,7;3,7;6,8;30,0;9,3;8,2;2,5;3,9;1,8;-14,7;10490;35890;3,4
00553;25893;55113;21720;47,3;18,5;24,3;22,2;23,3;18,4;12,8;12,5;7,6;33,1;66,7;58,4;3,1;5,2;32,1;9,8;6,8;2,2;3,1;1,5;-15,4;11350;38150;3,4
00554;27613;58150;21860;50,5;17,6;23,1;22,4;22,4;16,7;11,9;9,2;5,6;31,3;68,7;60,4;2,9;5,4;32,2;8,1;6,4;2,3;2,8;1,3;-15,4;11650;38020;3,3
00555;30735;62835;20740;43,7;19,0;27,0;23,8;23,7;20,2;14,1;13,0;10,3;34,8;56,8;48,8;2,9;5,1;41,5;7,8;7,3;2,1;3,7;1,5;-13,4;11170;34410;3,1
00556;31412;71123;20600;43,4;18,1;32,7;22,2;20,5;15,9;12,2;11,1;7,4;36,0;68,8;61,6;2,5;4,7;30,3;6,7;7,9;2,6;3,7;1,6;-13,7;11690;34170;2,9
00557;36457;74166;22370;50,5;13,9;21,7;17,9;16,1;12,0;10,4;10,6;6,1;27,9;66,4;58,4;2,6;5,4;35,0;8,3;5,6;1,8;2,6;1,2;-15,3;12600;37850;3,0
00558;34130;71616;21200;49,0;21,7;30,9;26,4;26,5;21,0;14,1;12,0;6,6;37,7;72,2;64,4;3,5;4,3;29,2;6,9;7,6;2,3;3,6;1,7;-15,9;10680;38670;3,6
00559;41731;95055;22830;52,6;15,7;20,0;18,9;19,1;13,5;11,9;11,5;6,4;30,6;73,7;66,1;3,0;4,6;27,8;8,7;5,6;2,2;2,3;1,1;-15,8;11920;39120;3,3
00651;47873;105367;20520;46,3;20,8;28,6;26,7;27,2;20,2;13,4;10,6;8,3;39,1;67,5;60,3;3,9;3,3;32,5;5,6;8,2;2,7;3,8;1,7;-13,8;11080;35610;3,2
00652;60279;127249;22260;50,7;16,3;22,7;19,1;20,5;15,6;11,5;9,8;6,1;31,6;69,8;62,0;3,3;4,5;30,6;8,9;6,3;2,1;2,8;1,4;-15,6;11970;37920;3,2
00653;72142;159258;31560;46,0;14,6;17,8;14,0;15,7;15,1;13,6;10,9;6,8;25,3;88,1;82,2;3,4;2,5;18,4;6,5;2,1;0,7;0,9;0,5;-15,1;11390;76300;6,7
00751;128096;253511;23850;54,1;11,9;17,9;12,5;13,4;13,1;9,5;8,8;5,8;21,4;65,8;56,1;3,2;6,5;34,0;13,0;4,4;1,2;2,3;0,9;-17,2;13130;42640;3,2
00752;148826;347072;20980;44,1;17,4;27,6;20,8;18,3;15,3;13,2;13,1;6,8;34,9;72,5;65,5;2,6;4,4;28,1;5,5;7,5;2,6;3,4;1,5;-13,6;11860;34440;2,9
00753;160546;350858;20760;44,7;21,0;32,6;25,5;25,3;20,1;13,8;12,4;7,0;38,1;67,9;60,5;3,2;4,2;30,9;7,1;8,1;2,7;3,6;1,8;-14,0;10730;35410;3,3
00754;204008;455548;21360;47,1;20,2;26,3;22,9;23,5;19,0;17,3;14,4;8,5;35,3;69,0;59,2;3,6;6,2;29,0;10,8;6,8;2,2;3,1;1,5;-15,6;10910;37860;3,5
00755;204859;431969;21850;50,9;18,8;29,2;22,7;21,8;18,0;12,7;8,9;5,0;32,8;72,9;65,1;2,8;5,0;29,1;6,4;7,6;2,3;3,6;1,7;-16,0;11170;38780;3,5
00756;204907;479463;19240;39,2;23,1;34,1;27,6;25,1;21,8;17,1;15,0;8,1;38,9;69,5;63,0;3,2;3,3;28,3;4,0;10,5;3,4;5,0;2,1;-12,3;10860;31700;2,9
00757;277680;566758;23230;53,4;15,7;22,7;19,0;18,3;15,5;13,0;11,1;6,4;28,0;65,2;55,7;2,9;6,6;35,3;10,9;5,6;1,5;2,9;1,2;-17,0;11880;40890;3,4
00758;463156;975258;24310;57,5;15,5;27,3;16,6;16,1;14,0;10,9;10,1;5,0;28,7;81,2;72,4;3,3;5,5;22,1;9,0;5,9;1,8;2,7;1,4;-18,2;11830;43480;3,7
00759;678654;1492230;22630;52,8;19,7;28,3;22,4;21,9;19,9;15,4;13,7;6,4;34,2;74,1;64,8;3,2;6,1;26,5;10,1;6,9;2,1;3,3;1,5;-17,6;10730;41610;3,9
00760;711426;1584461;24470;58,9;15,5;22,6;16,6;17,9;15,3;11,2;9,4;5,0;27,9;79,7;71,9;3,1;4,7;23,0;11,0;5,2;1,9;2,2;1,1;-18,9;11880;45740;3,8
00851;4455244;10434355;25020;63,9;17,0;20,6;17,1;19,2;17,3;14,7;11,1;5,9;27,0;86,9;78,4;3,2;5,3;19,8;11,5;4,5;1,7;1,9;0,9;-22,7;11210;51680;4,6
01101;876;2108;25660;59,7;s;s;s;s;s;s;s;s;s;82,8;75,9;2,3;4,6;22,1;8,2;2,9;1,4;1,0;0,5;-16,0;15430;44040;2,9
01102;758;2061;49930;63,5;s;s;s;s;s;s;s;s;s;93,1;86,7;3,0;3,4;19,0;6,6;0,5;0,2;0,2;0,1;-19,2;19580;98550;5,0
01103;798;2036;38970;53,7;12,6;s;s;s;s;s;s;s;s;89,5;84,5;3,0;2,0;19,0;7,1;1,2;0,5;0,4;0,3;-16,8;11600;83470;7,2
01104;973;2424;25590;62,6;s;s;s;s;s;s;s;s;s;78,8;72,2;2,5;4,1;23,7;11,0;3,0;1,7;0,9;0,4;-16,5;15950;44210;2,8
01105;1029;2423;23720;50,3;11,2;s;s;s;s;s;s;s;s;78,8;72,7;2,8;3,3;23,7;7,2;4,7;2,2;1,7;0,8;-14,4;13460;36870;2,7
01106;1140;2624;25060;60,5;s;s;s;s;s;s;s;s;s;71,3;62,8;1,9;6,6;32,0;9,1;3,1;1,6;1,0;0,5;-15,5;16180;38880;2,4
01107;1093;2840;28170;68,3;s;s;s;s;s;s;s;s;s;83,5;75,9;2,4;5,2;21,3;9,6;2,5;1,5;0,7;0,3;-16,9;17440;43040;2,5
01108;1201;2928;26990;66,3;s;s;s;s;s;s;s;s;s;73,5;68,2;1,9;3,4;30,5;9,5;3,3;1,7;1,0;0,6;-16,8;16780;42690;2,5
01109;1369;3143;22000;46,2;11,2;s;s;s;s;s;s;s;24,0;63,4;56,8;2,8;3,8;34,0;10,9;4,9;2,5;1,5;0,9;-13,2;13550;34780;2,6
01110;1191;2836;22810;52,1;12,7;s;s;s;s;s;s;s;30,6;79,5;71,5;3,0;5,0;24,0;5,6;5,5;2,6;2,0;0,9;-14,6;12960;35590;2,7
01111;1474;3163;21730;49,3;12,6;s;s;s;s;s;s;s;24,2;68,2;62,3;3,4;2,5;32,4;7,4;4,9;2,2;1,9;0,8;-12,9;13080;35380;2,7
01112;1328;3408;23420;58,0;8,3;s;s;s;s;s;s;s;s;82,4;76,0;3,4;3,0;21,7;5,9;4,4;2,7;1,2;0,5;-14,4;14640;36500;2,5
01113;1406;3395;24460;60,5;6,8;s;s;s;s;s;s;s;s;78,1;71,5;2,6;4,0;25,8;7,0;4,0;2,2;1,2;0,6;-14,9;15300;37690;2,5
01114;1497;3420;24360;57,9;6,3;s;s;s;s;s;s;s;s;72,7;66,4;2,3;4,0;28,5;10,6;3,6;1,7;1,3;0,6;-15,4;15320;38430;2,5
01115;1429;3295;26550;64,8;s;s;s;s;s;s;s;s;s;73,1;67,3;2,8;3,0;31,2;8,7;2,9;1,6;0,9;0,4;-15,9;16610;39690;2,4
01116;1530;3834;26610;67,2;s;s;s;s;s;s;s;s;s;78,5;71,4;2,2;4,9;25,2;11,2;3,2;1,6;1,1;0,5;-18,1;16410;44480;2,7
01117;1488;3801;26810;64,2;s;s;s;s;s;s;s;s;s;84,1;75,5;2,5;6,1;23,2;6,6;3,1;1,7;1,0;0,4;-17,0;17020;44500;2,6
01118;1338;3298;39300;51,9;7,6;s;s;s;s;s;s;s;s;92,9;87,8;2,8;2,3;16,0;5,7;0,8;0,3;0,3;0,2;-15,4;16080;76950;4,8
01119;1746;3682;22830;49,3;10,5;s;s;s;s;s;s;s;21,9;69,3;63,7;2,4;3,2;32,4;7,0;4,7;1,7;2,1;0,9;-13,4;13630;34580;2,5
01120;1629;3985;24890;59,7;6,0;s;s;s;s;s;s;s;s;73,3;68,4;2,4;2,5;28,1;11,0;3,5;1,9;1,1;0,5;-15,9;15300;38900;2,5
01121;1776;3897;23720;54,2;9,2;s;s;s;s;s;s;s;21,0;77,3;69,2;3,1;5,0;26,1;7,1;4,2;1,9;1,6;0,7;-14,7;14130;37580;2,7
01122;1565;4024;44010;54,5;9,4;s;s;s;s;s;s;7,5;s;93,8;88,9;2,5;2,4;14,9;7,7;0,7;0,3;0,3;0,1;-17,1;14460;87610;6,1
01123;1725;4120;25880;63,7;6,5;s;s;s;s;s;s;s;s;77,7;67,8;2,5;7,4;27,2;9,8;3,5;1,8;1,1;0,6;-18,2;15680;42170;2,7
01124;1642;3691;18980;42,6;28,1;s;35,9;31,9;27,3;s;s;s;39,4;69,7;61,7;4,5;3,5;24,4;11,4;7,8;3,1;3,0;1,7;-13,3;9730;32830;3,4
01125;1998;4244;21930;48,9;11,7;s;s;s;s;s;s;s;22,6;67,6;60,9;2,5;4,2;32,4;8,1;5,5;2,1;2,3;1,1;-13,6;13300;34880;2,6
01126;2021;4501;23700;55,7;8,3;s;s;s;s;s;s;s;19,1;72,6;65,9;2,4;4,3;28,1;9,7;4,3;1,9;1,6;0,8;-14,7;14870;36590;2,5
01127;2014;4276;22540;46,8;10,6;s;s;s;s;s;s;s;20,2;72,2;64,6;3,0;4,6;29,0;7,2;5,2;2,1;2,2;0,9;-13,6;13590;35810;2,6
01128;2154;4854;24480;55,5;8,2;s;s;s;s;s;s;s;18,1;76,0;70,7;2,6;2,7;28,2;6,4;4,1;2,0;1,4;0,7;-14,7;14710;38370;2,6
01129;1978;3861;23080;53,6;11,4;s;s;s;s;s;s;s;20,8;63,5;55,7;2,6;5,2;37,8;8,2;4,7;1,6;2,2;0,9;-14,2;13290;37340;2,8
01130;2349;4775;23430;52,0;9,8;s;s;s;s;s;s;s;17,8;65,8;59,1;2,4;4,3;34,9;9,8;4,6;1,7;2,0;0,9;-15,1;13920;38660;2,8
01201;2390;5990;24690;57,7;6,3;s;s;s;s;s;s;s;s;77,7;70,5;2,4;4,8;24,7;9,0;3,7;2,0;1,2;0,5;-15,1;15760;37660;2,4
01202;1896;5016;24210;59,0;6,9;s;s;s;s;s;s;s;14,1;79,5;73,5;3,0;3,0;23,2;7,5;4,7;2,9;1,2;0,6;-14,9;14930;39050;2,6
01203;3446;8126;22620;52,1;12,3;s;s;14,7;10,7;s;s;5,0;23,0;76,3;70,5;3,2;2,6;25,4;7,6;5,1;2,4;1,8;0,9;-14,4;12950;37630;2,9
01204;3793;8400;24210;56,0;9,3;s;s;11,2;s;s;s;5,0;18,5;74,3;67,7;2,8;3,8;29,5;6,9;4,4;1,8;1,8;0,8;-15,1;14040;38910;2,8
01205;4130;9475;46650;64,0;8,0;s;s;s;s;s;s;5,0;14,1;97,2;90,9;3,2;3,1;16,1;8,3;0,9;0,3;0,4;0,2;-22,5;15530;109260;7,0
01301;4533;9774;21690;49,6;16,4;s;24,7;19,4;14,7;12,8;s;6,4;28,3;65,2;57,9;3,0;4,3;34,0;9,0;6,3;2,2;2,9;1,2;-14,5;11840;36580;3,1
01302;4555;10770;25540;58,8;8,3;s;8,9;s;s;s;s;5,0;17,5;80,5;74,1;2,5;3,9;23,7;7,8;4,4;2,1;1,6;0,7;-16,4;14610;41950;2,9
01303;8162;18071;22160;51,4;15,2;16,8;20,8;17,1;13,7;10,1;s;5,0;26,3;72,7;66,4;3,1;3,2;26,0;9,8;6,4;2,5;2,7;1,2;-14,9;12300;36940;3,0
01401;7879;18179;37800;60,4;9,4;s;7,5;9,0;11,2;10,6;s;5,4;14,9;98,1;92,3;3,4;2,4;13,5;5,8;1,4;0,6;0,5;0,3;-18,8;14290;79540;5,6
01402;12613;30174;19650;43,0;24,0;26,3;28,1;30,9;22,9;17,8;13,1;7,3;38,7;68,5;62,0;4,0;2,5;28,6;9,1;7,6;3,1;3,0;1,5;-13,8;10550;34320;3,3
01501;27416;56794;21970;51,2;18,3;27,3;24,4;22,7;17,8;11,9;9,1;5,0;32,3;66,4;60,1;2,8;3,5;33,7;8,3;6,7;2,2;3,1;1,4;-15,1;11470;37850;3,3
02101;973;2043;20750;40,9;14,9;s;s;s;s;s;s;s;28,8;60,2;52,5;3,4;4,3;37,1;8,1;6,7;2,1;3,2;1,4;-12,1;12220;33610;2,8
02102;783;1788;19110;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
02103;882;1914;22930;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
02104;898;2059;20580;39,8;19,0;s;s;s;s;s;s;s;37,8;67,8;59,2;3,2;5,4;30,0;6,8;8,1;3,0;3,4;1,7;-12,7;11560;33740;2,9
02105;945;2364;24370;62,3;s;s;s;s;s;s;s;s;s;74,8;66,1;2,9;5,8;30,4;6,1;3,8;2,0;1,3;0,5;-15,1;15370;37670;2,5
02106;936;2050;18670;38,1;27,2;s;s;s;s;s;s;s;46,1;58,6;51,9;3,5;3,2;35,6;6,8;11,3;3,1;5,8;2,4;-12,3;9890;33400;3,4
02107;903;1977;21840;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s;s
02108;1051;2448;21700;48,9;14,1;s;s;s;s;s;s;s;34,4;70,5;62,8;2,7;5,0;32,0;6,1;5,9;2,4;2,6;0,9;-14,5;12730;34860;2,7
02109;1126;2303;19230;37,6;23,4;s;s;s;s;s;s;s;41,6;58,9;51,0;2,7;5,2;31,5;12,6;9,9;2,7;5,2;2,0;-12,9;10780;32260;3,0
02110;1152;2700;23040;51,1;9,0;s;s;s;s;s;s;s;s;71,2;64,5;2,4;4,3;29,6;9,0;4,7;2,0;1,9;0,8;-14,5;14230;35530;2,5
02111;1181;2727;21540;45,7;15,2;s;s;s;s;s;s;s;35,0;73,7;66,4;3,0;4,3;27,6;4,1;7,3;2,8;3,3;1,2;-12,7;12530;32520;2,6
02112;1237;2878;19180;37,1;21,5;s;s;s;s;s;s;s;41,7;63,8;54,3;2,8;6,7;31,5;7,8;9,7;3,3;4,6;1,8;-12,8;10730;30310;2,8
02113;1296;2791;19780;36,5;22,9;s;s;s;s;s;s;s;42,1;61,0;52,2;4,2;4,6;34,1;7,7;9,0;2,9;4,1;2,0;-11,8;10650;32170;3,0
