COD_VAR;LIB_VAR;LIB_VAR_LONG;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
CODGEO;Code géographique;Code géographique;80368;Friville-Escarbotin;CHAR;5
CODGEO;Code géographique;Code géographique;80373;Gamaches;CHAR;5
CODGEO;Code géographique;Code géographique;80410;Ham;CHAR;5
CODGEO;Code géographique;Code géographique;80561;Montdidier;CHAR;5
CODGEO;Code géographique;Code géographique;80570;Moreuil;CHAR;5
CODGEO;Code géographique;Code géographique;80606;Oisemont;CHAR;5
CODGEO;Code géographique;Code géographique;80620;Péronne;CHAR;5
CODGEO;Code géographique;Code géographique;80630;Poix-de-Picardie;CHAR;5
CODGEO;Code géographique;Code géographique;80680;Rosières-en-Santerre;CHAR;5
CODGEO;Code géographique;Code géographique;80685;Roye;CHAR;5
CODGEO;Code géographique;Code géographique;80688;Rue;CHAR;5
CODGEO;Code géographique;Code géographique;80721;Saint-Valery-sur-Somme;CHAR;5
CODGEO;Code géographique;Code géographique;80799;Villers-Bretonneux;CHAR;5
CODGEO;Code géographique;Code géographique;81003;Alban;CHAR;5
CODGEO;Code géographique;Code géographique;81004;Albi;CHAR;5
CODGEO;Code géographique;Code géographique;81060;Carmaux;CHAR;5
CODGEO;Code géographique;Code géographique;81065;Castres;CHAR;5
CODGEO;Code géographique;Code géographique;81099;Gaillac;CHAR;5
CODGEO;Code géographique;Code géographique;81105;Graulhet;CHAR;5
CODGEO;Code géographique;Code géographique;81120;Labruguière;CHAR;5
CODGEO;Code géographique;Code géographique;81124;Lacaune;CHAR;5
CODGEO;Code géographique;Code géographique;81140;Lavaur;CHAR;5
CODGEO;Code géographique;Code géographique;81163;Mazamet;CHAR;5
CODGEO;Code géographique;Code géographique;81219;Puylaurens;CHAR;5
CODGEO;Code géographique;Code géographique;81220;Rabastens;CHAR;5
CODGEO;Code géographique;Code géographique;81222;Réalmont;CHAR;5
CODGEO;Code géographique;Code géographique;81271;Saint-Sulpice-la-Pointe;CHAR;5
CODGEO;Code géographique;Code géographique;82013;Beaumont-de-Lomagne;CHAR;5
CODGEO;Code géographique;Code géographique;82033;Castelsarrasin;CHAR;5
CODGEO;Code géographique;Code géographique;82037;Caussade;CHAR;5
CODGEO;Code géographique;Code géographique;82075;Grisolles;CHAR;5
CODGEO;Code géographique;Code géographique;82087;Lafrançaise;CHAR;5
CODGEO;Code géographique;Code géographique;82112;Moissac;CHAR;5
CODGEO;Code géographique;Code géographique;82121;Montauban;CHAR;5
CODGEO;Code géographique;Code géographique;82125;Montech;CHAR;5
CODGEO;Code géographique;Code géographique;82134;Nègrepelisse;CHAR;5
CODGEO;Code géographique;Code géographique;82155;Saint-Antonin-Noble-Val;CHAR;5
CODGEO;Code géographique;Code géographique;82186;Valence;CHAR;5
CODGEO;Code géographique;Code géographique;82190;Verdun-sur-Garonne;CHAR;5
CODGEO;Code géographique;Code géographique;83007;Aups;CHAR;5
CODGEO;Code géographique;Code géographique;83012;Barjols;CHAR;5
CODGEO;Code géographique;Code géographique;83019;Bormes-les-Mimosas;CHAR;5
CODGEO;Code géographique;Code géographique;83023;Brignoles;CHAR;5
CODGEO;Code géographique;Code géographique;83032;Carcès;CHAR;5
CODGEO;Code géographique;Code géographique;83036;Cavalaire-sur-Mer;CHAR;5
CODGEO;Code géographique;Code géographique;83042;Cogolin;CHAR;5
CODGEO;Code géographique;Code géographique;83050;Draguignan;CHAR;5
CODGEO;Code géographique;Code géographique;83055;Fayence;CHAR;5
CODGEO;Code géographique;Code géographique;83061;Fréjus;CHAR;5
CODGEO;Code géographique;Code géographique;83064;Garéoult;CHAR;5
CODGEO;Code géographique;Code géographique;83071;La Londe-les-Maures;CHAR;5
CODGEO;Code géographique;Code géographique;83072;Lorgues;CHAR;5
CODGEO;Code géographique;Code géographique;83073;Le Luc;CHAR;5
CODGEO;Code géographique;Code géographique;83081;Montauroux;CHAR;5
CODGEO;Code géographique;Code géographique;83091;Pierrefeu-du-Var;CHAR;5
CODGEO;Code géographique;Code géographique;83104;Rians;CHAR;5
CODGEO;Code géographique;Code géographique;83106;Rocbaron;CHAR;5
CODGEO;Code géographique;Code géographique;83107;Roquebrune-sur-Argens;CHAR;5
CODGEO;Code géographique;Code géographique;83115;Sainte-Maxime;CHAR;5
CODGEO;Code géographique;Code géographique;83116;Saint-Maximin-la-Sainte-Baume;CHAR;5
CODGEO;Code géographique;Code géographique;83119;Saint-Tropez;CHAR;5
CODGEO;Code géographique;Code géographique;83121;Salernes;CHAR;5
CODGEO;Code géographique;Code géographique;83137;Toulon;CHAR;5
CODGEO;Code géographique;Code géographique;83148;Vidauban;CHAR;5
CODGEO;Code géographique;Code géographique;84003;Apt;CHAR;5
CODGEO;Code géographique;Code géographique;84007;Avignon;CHAR;5
CODGEO;Code géographique;Code géographique;84019;Bollène;CHAR;5
CODGEO;Code géographique;Code géographique;84031;Carpentras;CHAR;5
CODGEO;Code géographique;Code géographique;84035;Cavaillon;CHAR;5
CODGEO;Code géographique;Code géographique;84054;L'Isle-sur-la-Sorgue;CHAR;5
CODGEO;Code géographique;Code géographique;84071;Maubec;CHAR;5
CODGEO;Code géographique;Code géographique;84087;Orange;CHAR;5
CODGEO;Code géographique;Code géographique;84089;Pertuis;CHAR;5
CODGEO;Code géographique;Code géographique;84106;Sainte-Cécile-les-Vignes;CHAR;5
CODGEO;Code géographique;Code géographique;84123;Sault;CHAR;5
CODGEO;Code géographique;Code géographique;84133;La Tour-d'Aigues;CHAR;5
CODGEO;Code géographique;Code géographique;84137;Vaison-la-Romaine;CHAR;5
CODGEO;Code géographique;Code géographique;84138;Valréas;CHAR;5
CODGEO;Code géographique;Code géographique;85003;Aizenay;CHAR;5
CODGEO;Code géographique;Code géographique;85018;Beauvoir-sur-Mer;CHAR;5
CODGEO;Code géographique;Code géographique;85019;Bellevigny;CHAR;5
CODGEO;Code géographique;Code géographique;85020;Benet;CHAR;5
CODGEO;Code géographique;Code géographique;85035;Bretignolles-sur-Mer;CHAR;5
CODGEO;Code géographique;Code géographique;85047;Challans;CHAR;5
CODGEO;Code géographique;Code géographique;85051;Chantonnay;CHAR;5
CODGEO;Code géographique;Code géographique;85059;La Châtaigneraie;CHAR;5
CODGEO;Code géographique;Code géographique;85084;Essarts-en-Bocage;CHAR;5
CODGEO;Code géographique;Code géographique;85092;Fontenay-le-Comte;CHAR;5
CODGEO;Code géographique;Code géographique;85109;Les Herbiers;CHAR;5
CODGEO;Code géographique;Code géographique;85113;L'Île-d'Yeu;CHAR;5
CODGEO;Code géographique;Code géographique;85128;Luçon;CHAR;5
CODGEO;Code géographique;Code géographique;85146;Montaigu-Vendée;CHAR;5
CODGEO;Code géographique;Code géographique;85151;Mortagne-sur-Sèvre;CHAR;5
CODGEO;Code géographique;Code géographique;85152;Les Achards;CHAR;5
CODGEO;Code géographique;Code géographique;85156;Moutiers-les-Mauxfaits;CHAR;5
CODGEO;Code géographique;Code géographique;85163;Noirmoutier-en-l'Île;CHAR;5
CODGEO;Code géographique;Code géographique;85178;Le Poiré-sur-Vie;CHAR;5
CODGEO;Code géographique;Code géographique;85182;Pouzauges;CHAR;5
CODGEO;Code géographique;Code géographique;85191;La Roche-sur-Yon;CHAR;5
CODGEO;Code géographique;Code géographique;85194;Les Sables-d'Olonne;CHAR;5
CODGEO;Code géographique;Code géographique;85215;Saint-Fulgent;CHAR;5
CODGEO;Code géographique;Code géographique;85223;Sainte-Hermine;CHAR;5
CODGEO;Code géographique;Code géographique;85226;Saint-Hilaire-de-Riez;CHAR;5
CODGEO;Code géographique;Code géographique;85234;Saint-Jean-de-Monts;CHAR;5
CODGEO;Code géographique;Code géographique;85288;Talmont-Saint-Hilaire;CHAR;5
CODGEO;Code géographique;Code géographique;85294;La Tranche-sur-Mer;CHAR;5
CODGEO;Code géographique;Code géographique;86066;Châtellerault;CHAR;5
CODGEO;Code géographique;Code géographique;86070;Chauvigny;CHAR;5
CODGEO;Code géographique;Code géographique;86078;Civray;CHAR;5
CODGEO;Code géographique;Code géographique;86082;Valence-en-Poitou;CHAR;5
CODGEO;Code géographique;Code géographique;86092;Dangé-Saint-Romain;CHAR;5
CODGEO;Code géographique;Code géographique;86103;Gençay;CHAR;5
CODGEO;Code géographique;Code géographique;86112;L'Isle-Jourdain;CHAR;5
CODGEO;Code géographique;Code géographique;86128;Lencloître;CHAR;5
CODGEO;Code géographique;Code géographique;86137;Loudun;CHAR;5
CODGEO;Code géographique;Code géographique;86139;Lusignan;CHAR;5
CODGEO;Code géographique;Code géographique;86140;Lussac-les-Châteaux;CHAR;5
CODGEO;Code géographique;Code géographique;86165;Montmorillon;CHAR;5
CODGEO;Code géographique;Code géographique;86177;Neuville-de-Poitou;CHAR;5
CODGEO;Code géographique;Code géographique;86194;Poitiers;CHAR;5
CODGEO;Code géographique;Code géographique;86293;Vivonne;CHAR;5
CODGEO;Code géographique;Code géographique;86294;Vouillé;CHAR;5
CODGEO;Code géographique;Code géographique;87001;Aixe-sur-Vienne;CHAR;5
CODGEO;Code géographique;Code géographique;87002;Ambazac;CHAR;5
CODGEO;Code géographique;Code géographique;87011;Bellac;CHAR;5
CODGEO;Code géographique;Code géographique;87014;Bessines-sur-Gartempe;CHAR;5
CODGEO;Code géographique;Code géographique;87032;Châlus;CHAR;5
CODGEO;Code géographique;Code géographique;87064;Eymoutiers;CHAR;5
CODGEO;Code géographique;Code géographique;87085;Limoges;CHAR;5
CODGEO;Code géographique;Code géographique;87106;Nexon;CHAR;5
CODGEO;Code géographique;Code géographique;87126;Rochechouart;CHAR;5
CODGEO;Code géographique;Code géographique;87154;Saint-Junien;CHAR;5
CODGEO;Code géographique;Code géographique;87161;Saint-Léonard-de-Noblat;CHAR;5
CODGEO;Code géographique;Code géographique;87187;Saint-Yrieix-la-Perche;CHAR;5
CODGEO;Code géographique;Code géographique;88075;La Bresse;CHAR;5
CODGEO;Code géographique;Code géographique;88078;Bruyères;CHAR;5
CODGEO;Code géographique;Code géographique;88090;Charmes;CHAR;5
CODGEO;Code géographique;Code géographique;88114;Contrexéville;CHAR;5
CODGEO;Code géographique;Code géographique;88160;Épinal;CHAR;5
CODGEO;Code géographique;Code géographique;88181;Fraize;CHAR;5
CODGEO;Code géographique;Code géographique;88196;Gérardmer;CHAR;5
CODGEO;Code géographique;Code géographique;88304;Mirecourt;CHAR;5
CODGEO;Code géographique;Code géographique;88321;Neufchâteau;CHAR;5
CODGEO;Code géographique;Code géographique;88367;Rambervillers;CHAR;5
CODGEO;Code géographique;Code géographique;88372;Raon-l'Étape;CHAR;5
CODGEO;Code géographique;Code géographique;88383;Remiremont;CHAR;5
CODGEO;Code géographique;Code géographique;88408;Rupt-sur-Moselle;CHAR;5
CODGEO;Code géographique;Code géographique;88413;Saint-Dié-des-Vosges;CHAR;5
CODGEO;Code géographique;Code géographique;88468;Le Thillot;CHAR;5
CODGEO;Code géographique;Code géographique;88486;Vagney;CHAR;5
CODGEO;Code géographique;Code géographique;88487;Le Val-d'Ajol;CHAR;5
CODGEO;Code géographique;Code géographique;88516;Vittel;CHAR;5
CODGEO;Code géographique;Code géographique;88530;Xertigny;CHAR;5
CODGEO;Code géographique;Code géographique;89003;Montholon;CHAR;5
CODGEO;Code géographique;Code géographique;89024;Auxerre;CHAR;5
CODGEO;Code géographique;Code géographique;89025;Avallon;CHAR;5
CODGEO;Code géographique;Code géographique;89068;Chablis;CHAR;5
CODGEO;Code géographique;Code géographique;89086;Charny Orée de Puisaye;CHAR;5
CODGEO;Code géographique;Code géographique;89206;Joigny;CHAR;5
CODGEO;Code géographique;Code géographique;89257;Migennes;CHAR;5
CODGEO;Code géographique;Code géographique;89309;Pont-sur-Yonne;CHAR;5
CODGEO;Code géographique;Code géographique;89345;Saint-Florentin;CHAR;5
CODGEO;Code géographique;Code géographique;89368;Saint-Sauveur-en-Puisaye;CHAR;5
CODGEO;Code géographique;Code géographique;89387;Sens;CHAR;5
CODGEO;Code géographique;Code géographique;89418;Tonnerre;CHAR;5
CODGEO;Code géographique;Code géographique;89419;Toucy;CHAR;5
CODGEO;Code géographique;Code géographique;89464;Villeneuve-sur-Yonne;CHAR;5
CODGEO;Code géographique;Code géographique;90010;Belfort;CHAR;5
CODGEO;Code géographique;Code géographique;90033;Delle;CHAR;5
CODGEO;Code géographique;Code géographique;90052;Giromagny;CHAR;5
CODGEO;Code géographique;Code géographique;91016;Angerville;CHAR;5
CODGEO;Code géographique;Code géographique;91021;Arpajon;CHAR;5
CODGEO;Code géographique;Code géographique;91045;Ballancourt-sur-Essonne;CHAR;5
CODGEO;Code géographique;Code géographique;91105;Breuillet;CHAR;5
CODGEO;Code géographique;Code géographique;91200;Dourdan;CHAR;5
CODGEO;Code géographique;Code géographique;91223;Étampes;CHAR;5
CODGEO;Code géographique;Code géographique;91226;Étréchy;CHAR;5
CODGEO;Code géographique;Code géographique;91232;La Ferté-Alais;CHAR;5
CODGEO;Code géographique;Code géographique;91338;Limours;CHAR;5
CODGEO;Code géographique;Code géographique;91376;Marolles-en-Hurepoix;CHAR;5
CODGEO;Code géographique;Code géographique;91405;Milly-la-Forêt;CHAR;5
CODGEO;Code géographique;Code géographique;95250;Fosses;CHAR;5
CODGEO;Code géographique;Code géographique;95313;L'Isle-Adam;CHAR;5
CODGEO;Code géographique;Code géographique;95351;Louvres;CHAR;5
CODGEO;Code géographique;Code géographique;95355;Magny-en-Vexin;CHAR;5
CODGEO;Code géographique;Code géographique;95370;Marines;CHAR;5
CODGEO;Code géographique;Code géographique;95487;Persan;CHAR;5
CODGEO;Code géographique;Code géographique;95652;Viarmes;CHAR;5
CODGEO;Code géographique;Code géographique;97209;Fort-de-France;CHAR;5
CODGEO;Code géographique;Code géographique;97213;Le Lamentin;CHAR;5
CODGEO;Code géographique;Code géographique;97222;Le Robert;CHAR;5
CODGEO;Code géographique;Code géographique;97225;Saint-Pierre;CHAR;5
CODGEO;Code géographique;Code géographique;97228;Sainte-Marie;CHAR;5
CODGEO;Code géographique;Code géographique;97404;L'Étang-Salé;CHAR;5
CODGEO;Code géographique;Code géographique;97409;Saint-André;CHAR;5
CODGEO;Code géographique;Code géographique;97410;Saint-Benoît;CHAR;5
CODGEO;Code géographique;Code géographique;97411;Saint-Denis;CHAR;5
CODGEO;Code géographique;Code géographique;97412;Saint-Joseph;CHAR;5
CODGEO;Code géographique;Code géographique;97413;Saint-Leu;CHAR;5
CODGEO;Code géographique;Code géographique;97414;Saint-Louis;CHAR;5
CODGEO;Code géographique;Code géographique;97415;Saint-Paul;CHAR;5
CODGEO;Code géographique;Code géographique;97416;Saint-Pierre;CHAR;5
