CODGEO;NBMENFISC21;NBPERSMENFISC21;MED21;PIMP21;TP6021;TP60AGE121;TP60AGE221;TP60AGE321;TP60AGE421;TP60AGE521;TP60AGE621;TP60TOL121;TP60TOL221;PACT21;PTSA21;PCHO21;PBEN21;PPEN21;PPAT21;PPSOC21;PPFAM21;PPMINI21;PPLOGT21;PIMPOT21;D121;D921;RD21
01004;20799;47592;23250;53,8;11,1;15,4;13,5;11,8;9,7;8,4;8,7;5,0;23,6;75,1;68,3;2,9;3,9;25,7;9,0;5,0;2,2;1,9;0,9;-14,8;13420;37360;2,8
01033;11768;27671;26910;49,5;13,0;15,6;12,7;14,5;12,7;12,4;9,7;6,3;25,9;84,6;78,6;3,6;2,4;21,0;5,7;2,9;1,2;1,1;0,6;-14,2;12510;55500;4,4
01034;10976;24242;22620;52,4;12,5;s;17,7;14,8;11,3;9,8;8,2;6,7;25,4;66,5;58,6;3,0;4,9;33,9;9,0;5,0;2,0;2,1;0,9;-14,4;12900;37560;2,9
01053;37015;79972;23030;53,8;14,8;23,1;18,9;17,8;14,0;9,8;8,4;5,0;30,0;69,0;62,5;2,6;3,9;31,5;9,2;5,7;2,1;2,5;1,1;-15,4;12290;38600;3,1
01072;7579;17697;24780;59,2;7,4;s;8,4;8,2;7,4;s;s;5,0;18,8;74,0;66,1;2,5;5,4;28,9;9,4;3,7;1,8;1,3;0,6;-16,0;14910;39590;2,7
01093;7129;16618;24160;54,9;8,0;s;9,0;9,4;6,8;6,2;s;5,0;16,9;74,5;66,3;2,5;5,7;27,8;8,9;3,9;2,0;1,3;0,6;-15,1;14820;38200;2,6
01138;4156;9204;23500;52,7;10,5;s;12,9;10,9;s;s;s;6,7;20,8;69,1;61,3;3,3;4,5;31,7;9,7;3,7;1,7;1,4;0,6;-14,2;13680;38710;2,8
01143;4448;10238;47460;64,3;7,8;s;s;6,6;s;s;s;5,0;14,1;96,5;90,2;3,2;3,1;16,6;8,3;0,9;0,3;0,4;0,2;-22,3;15870;109360;6,9
01160;8424;19104;35650;45,8;17,8;s;16,1;19,6;21,8;15,4;s;11,8;24,9;92,1;87,9;2,5;1,7;15,9;6,8;1,4;0,5;0,6;0,3;-16,2;9010;89030;9,9
01173;10255;24146;38740;60,1;9,4;s;8,0;9,3;11,1;9,7;s;5,6;15,7;96,0;90,2;3,3;2,5;15,4;6,0;1,3;0,5;0,5;0,3;-18,7;14240;82530;5,8
01185;3961;8073;22800;52,8;12,2;s;17,5;14,4;s;s;s;7,1;24,9;65,0;56,9;2,8;5,3;36,5;7,7;4,7;1,8;2,1;0,8;-13,9;12920;35980;2,8
01202;5607;12714;24460;57,5;7,9;s;s;9,4;s;s;s;5,0;16,2;76,7;70,1;2,7;3,9;27,5;7,1;3,9;1,8;1,5;0,6;-15,2;14570;38770;2,7
01244;9699;23958;26310;62,4;6,2;s;6,1;5,2;6,3;5,5;s;5,0;15,0;82,1;75,3;2,5;4,3;22,7;8,4;3,6;1,9;1,2;0,5;-16,8;15740;42960;2,7
01262;9488;24094;25340;61,6;8,2;s;10,3;9,2;6,3;5,8;s;5,0;19,1;81,4;74,4;2,8;4,2;22,7;7,9;4,1;2,2;1,3;0,6;-16,1;14550;41300;2,8
01265;7697;18120;22970;52,4;13,6;22,0;16,1;16,1;11,7;9,9;s;5,1;27,4;76,5;69,7;3,2;3,6;24,9;8,4;4,8;2,2;1,7;0,9;-14,6;12570;38500;3,1
01266;9372;21971;23740;53,9;7,3;s;8,4;6,5;6,7;5,8;s;5,0;18,2;74,5;67,1;2,3;5,1;28,1;7,5;4,0;2,0;1,4;0,6;-14,1;15010;36530;2,4
01283;18548;43957;21250;47,4;19,2;22,6;22,0;25,5;17,9;13,8;11,4;6,6;36,3;70,7;63,8;3,6;3,3;28,8;8,6;6,1;2,6;2,3;1,2;-14,2;11330;36030;3,2
01304;1971;4632;23640;55,0;10,2;s;s;s;s;s;s;s;26,7;78,1;70,7;2,8;4,6;25,7;6,5;4,5;2,2;1,6;0,7;-14,8;13830;36160;2,6
01305;9282;20906;23080;51,7;9,7;s;11,6;10,6;8,7;7,8;10,3;6,6;21,3;71,2;61,6;2,5;7,1;30,4;8,4;4,2;2,0;1,6;0,6;-14,2;13950;36340;2,6
01333;4293;10660;26740;66,1;5,0;s;s;s;s;s;s;5,0;12,2;80,4;73,6;2,5;4,3;24,4;9,3;2,7;1,6;0,8;0,3;-16,8;16660;43100;2,6
01354;11913;29168;37680;47,1;13,2;17,9;11,4;13,8;16,0;11,4;s;9,1;21,2;90,6;85,8;2,8;2,0;17,7;6,6;1,3;0,5;0,5;0,3;-16,2;11100;82730;7,5
01443;3678;8845;24970;57,3;7,6;s;s;s;s;s;s;5,0;17,6;76,9;70,3;2,5;4,1;24,4;10,8;3,7;2,0;1,2;0,5;-15,8;14950;39630;2,7
01457;4797;11637;23430;51,9;8,5;s;11,3;9,3;s;s;s;5,0;20,4;73,2;65,9;2,6;4,7;27,5;9,1;4,4;2,3;1,4;0,7;-14,2;14410;36270;2,5
02095;9738;22832;19070;37,7;23,2;36,7;28,8;26,9;21,4;16,9;11,9;12,5;45,4;65,5;56,2;3,2;6,1;30,3;7,3;9,4;3,1;4,5;1,8;-12,5;10660;31580;3,0
02163;3670;8708;22630;54,8;12,5;s;17,2;13,8;11,8;s;s;6,9;27,0;75,5;64,0;3,1;8,4;26,1;8,5;5,6;2,4;2,2;1,0;-15,7;13130;35880;2,7
02168;18212;42062;21970;51,5;15,7;26,8;20,1;17,7;15,0;10,7;8,1;7,0;32,8;72,0;62,2;3,3;6,5;29,5;7,1;6,3;2,4;2,7;1,2;-14,9;11950;35740;3,0
02173;14126;31593;21080;46,0;17,8;27,7;20,8;20,1;17,6;14,0;10,8;9,0;37,4;68,2;60,7;3,0;4,5;32,1;6,0;7,2;2,5;3,3;1,4;-13,5;11360;34480;3,0
02305;2431;5559;21090;42,3;16,9;s;18,1;s;19,0;s;s;8,8;36,0;68,0;58,4;3,7;5,9;30,7;7,6;6,7;2,6;2,9;1,2;-13,0;12090;33290;2,8
02360;2528;6141;23250;53,2;8,3;s;s;s;s;s;s;5,5;18,5;75,8;68,0;2,4;5,4;26,9;7,2;4,5;2,2;1,6;0,7;-14,4;14420;35720;2,5
02361;9441;21278;19850;40,3;21,9;35,3;25,8;23,9;22,1;17,0;13,2;12,2;43,4;64,1;54,7;3,1;6,3;32,0;8,0;8,6;2,7;4,2;1,7;-12,7;10730;33260;3,1
02381;11309;24547;18620;35,3;25,9;40,4;31,2;30,1;24,6;20,8;16,1;14,9;47,3;60,3;51,7;2,7;5,9;33,8;7,4;10,2;2,8;5,3;2,1;-11,7;10130;31010;3,1
02408;31997;71208;20950;45,3;18,6;32,6;23,6;21,0;17,4;12,2;10,1;7,6;36,9;68,1;60,0;2,9;5,2;31,3;6,7;7,7;2,6;3,6;1,5;-13,8;11200;34430;3,1
02468;2208;5040;19670;40,0;21,1;s;22,7;27,5;21,9;s;s;12,0;42,0;63,6;54,3;3,2;6,1;32,3;8,5;8,1;2,7;3,9;1,5;-12,5;11110;34020;3,1
02502;2000;4500;19500;35,2;21,2;s;s;24,9;s;s;s;13,8;39,9;62,3;48,6;2,9;10,8;31,6;11,7;8,2;2,6;4,1;1,5;-13,8;11160;33750;3,0
02558;6535;14867;20240;42,1;20,1;28,6;24,0;21,4;19,4;15,7;14,6;11,0;38,9;66,5;57,1;2,8;6,6;29,7;8,1;8,4;2,9;3,9;1,6;-12,7;11180;32440;2,9
02691;39703;86344;20520;44,9;21,4;35,8;28,1;25,4;19,7;14,1;10,2;7,0;40,7;66,6;57,9;2,8;5,9;31,7;7,2;8,8;2,5;4,4;1,9;-14,3;10610;35820;3,4
02722;32416;72943;21210;46,2;18,4;26,6;23,9;21,7;17,1;13,6;9,7;6,7;35,4;67,8;59,9;3,1;4,8;30,7;7,9;7,4;2,5;3,4;1,5;-13,8;11300;35430;3,1
02738;16564;37340;20190;42,1;20,1;32,7;25,6;21,8;18,9;13,8;11,6;8,4;40,8;67,5;60,6;3,2;3,7;31,3;4,7;8,8;2,9;4,2;1,7;-12,3;11230;32160;2,9
02789;3954;8938;20170;42,8;21,5;s;30,1;22,8;20,2;15,4;s;11,6;42,2;65,8;55,2;2,6;8,0;30,7;8,6;8,1;2,7;3,8;1,6;-13,2;11100;32730;2,9
02810;12343;29819;22500;51,9;11,9;18,5;12,3;13,3;11,1;9,8;9,2;6,1;25,6;76,9;69,5;3,3;4,1;24,9;7,3;5,4;2,4;2,1;0,9;-14,5;13120;36140;2,8
03036;3190;6464;20550;40,5;18,6;s;23,4;21,4;20,0;15,2;s;13,1;35,9;57,6;46,4;2,6;8,6;39,1;9,0;6,7;1,9;3,6;1,2;-12,4;10890;32750;3,0
03082;10215;20985;21190;43,6;15,9;26,7;18,6;17,8;15,9;12,3;13,7;9,7;35,6;60,3;51,3;2,5;6,5;38,6;8,0;6,1;1,8;3,2;1,1;-13,0;11820;33670;2,8
03102;4635;9727;21010;41,3;13,9;s;16,4;13,5;12,9;11,0;17,5;8,9;27,8;59,7;51,1;2,2;6,4;37,5;9,3;5,7;1,8;2,9;1,0;-12,2;12540;33020;2,6
03118;11093;24242;22190;46,8;12,6;s;12,6;12,9;13,0;10,7;13,3;8,6;26,8;67,9;59,1;2,9;5,9;32,1;8,2;5,3;1,9;2,5;0,9;-13,5;12890;35340;2,7
03138;6733;13895;20000;37,6;19,9;s;21,2;23,4;20,3;16,5;19,2;14,2;36,2;58,4;48,3;2,8;7,3;37,6;9,5;6,6;2,0;3,4;1,2;-12,1;11060;32160;2,9
03185;37467;74615;21250;45,0;17,8;30,2;24,4;20,0;17,3;12,5;11,7;8,9;37,1;60,9;53,0;2,5;5,4;37,6;7,9;7,2;1,9;3,8;1,5;-13,6;11440;34440;3,0
03186;1378;2892;20090;39,9;19,3;s;s;s;s;s;s;11,9;35,2;59,9;49,2;2,6;8,1;35,1;10,6;6,9;2,0;3,6;1,3;-12,5;10900;32300;3,0
03190;29522;60578;22240;48,6;14,7;22,7;18,7;17,2;14,2;10,3;10,0;6,0;30,8;63,8;56,2;2,1;5,5;35,4;8,3;6,5;1,9;3,3;1,3;-14,0;12250;35860;2,9
03254;7435;15563;21690;45,0;13,1;s;13,3;13,8;14,3;11,4;12,2;8,7;25,8;65,5;57,0;2,5;6,0;33,4;8,6;5,8;1,8;2,9;1,1;-13,3;12820;35000;2,7
03298;3236;6637;20980;41,4;15,0;s;24,5;s;s;s;s;9,3;29,2;61,4;55,1;2,3;4,0;36,3;8,6;6,4;1,9;3,3;1,2;-12,7;12140;32320;2,7
03310;44952;88910;21930;47,2;16,1;25,0;20,3;18,7;16,1;12,2;11,3;8,1;33,2;61,4;53,4;2,6;5,4;38,2;8,9;6,2;1,6;3,3;1,3;-14,7;11750;36730;3,1
04019;3322;6310;21510;49,1;16,3;s;s;19,2;17,0;15,3;s;11,9;24,8;60,8;48,0;4,4;8,4;37,7;12,2;4,2;1,4;1,9;0,9;-14,9;11660;36250;3,1
04049;7902;16433;21710;45,3;15,4;s;17,3;17,6;15,2;12,9;12,1;8,7;28,7;64,1;56,4;3,3;4,4;36,3;6,8;5,9;2,0;2,7;1,2;-13,1;12220;34890;2,9
04070;12182;23872;22200;48,8;16,5;27,3;24,3;18,9;14,8;12,1;12,3;7,4;29,7;61,6;53,2;2,5;5,9;38,0;8,2;6,5;1,7;3,4;1,4;-14,3;11680;36170;3,1
04088;6947;13626;21260;44,4;18,6;s;21,0;23,5;19,8;14,8;14,5;12,4;31,1;55,7;43,7;3,4;8,6;41,5;12,4;5,1;1,4;2,6;1,1;-14,7;11120;37830;3,4
04094;6651;14213;23090;50,5;13,6;s;16,6;13,3;12,9;11,9;11,7;9,0;25,6;65,9;57,2;3,3;5,4;32,6;11,6;4,3;1,7;1,9;0,7;-14,4;12480;38090;3,1
04112;17146;36629;22560;50,1;16,2;24,9;18,7;19,7;15,8;12,8;11,2;6,2;31,3;58,9;51,7;2,5;4,7;30,7;20,7;5,3;1,7;2,5;1,1;-15,6;11680;39800;3,4
04143;3540;7362;22660;50,1;13,8;s;17,0;15,0;13,6;12,1;s;7,6;24,7;64,3;55,4;3,0;5,9;36,2;9,0;5,2;1,7;2,4;1,1;-14,7;12640;37360;3,0
04166;4713;9031;21040;45,9;19,2;s;24,7;19,3;20,8;16,6;16,3;13,7;31,4;58,2;44,5;3,6;10,1;39,4;11,9;4,9;1,3;2,6;1,0;-14,4;11260;35120;3,1
04173;4291;8093;20470;44,9;21,2;s;30,2;22,3;23,1;17,6;15,3;15,1;33,4;57,0;45,0;3,9;8,1;40,5;10,9;5,1;1,4;2,7;1,0;-13,5;10730;33520;3,1
04209;7463;15181;21570;46,5;16,7;s;20,8;19,6;17,7;13,8;12,5;9,6;29,5;61,7;52,0;3,3;6,4;37,9;8,7;5,8;1,7;2,9;1,2;-14,1;11610;36440;3,1
05006;2547;5384;21420;48,4;16,5;s;s;21,0;s;s;s;11,2;28,5;64,0;50,9;4,0;9,1;36,0;9,5;4,7;1,9;2,0;0,8;-14,2;11380;34950;3,1
05023;9474;19006;22080;51,9;14,1;s;16,6;16,4;14,4;11,3;9,5;9,3;21,4;66,6;56,1;4,5;6,0;32,9;10,9;4,8;1,6;2,2;1,0;-15,2;12390;37290;3,0
05040;5435;11442;21850;47,3;14,2;s;14,4;17,1;15,8;10,1;s;10,4;22,6;63,1;52,1;3,5;7,5;36,3;9,5;4,8;1,8;2,1;0,9;-13,7;12580;35280;2,8
05046;6349;12467;21930;49,0;14,3;s;17,1;17,2;13,1;11,5;12,3;8,4;25,3;58,0;47,4;3,8;6,8;38,8;12,7;4,8;1,5;2,3;1,0;-14,3;12260;36960;3,0
05061;24845;50459;22390;50,9;14,2;23,4;17,2;16,5;14,2;10,4;9,9;6,6;26,2;64,3;54,9;3,0;6,4;35,8;9,1;5,7;1,8;2,7;1,2;-14,9;12430;37670;3,0
05065;3846;7603;21590;50,4;15,0;s;17,1;16,4;15,8;11,7;s;11,4;22,9;63,3;50,2;4,6;8,5;35,4;12,1;4,0;1,5;1,8;0,7;-14,8;11990;34770;2,9
05070;3802;7302;21220;43,6;17,2;s;22,9;19,4;18,0;14,6;s;11,1;29,4;56,1;46,9;2,8;6,4;41,6;9,7;5,6;1,6;2,9;1,1;-13,0;11420;35010;3,1
05132;3546;7302;21720;46,8;15,2;s;17,8;16,2;14,2;13,0;s;12,3;24,5;60,5;48,1;3,3;9,1;39,2;9,6;4,4;1,7;2,0;0,7;-13,7;12150;35540;2,9
05170;2773;6211;22630;50,3;13,3;s;s;s;14,7;s;s;8,7;24,4;71,3;60,8;3,1;7,4;28,8;9,5;4,8;1,9;2,0;0,9;-14,4;12780;37300;2,9
05179;5263;10232;20390;40,3;20,1;s;24,1;24,5;21,8;16,0;13,4;13,4;35,8;53,2;42,2;3,7;7,3;43,6;8,7;6,6;1,7;3,6;1,3;-12,1;10890;33550;3,1
06029;200293;414748;23970;56,3;14,9;19,8;16,1;16,6;14,7;13,2;12,6;8,1;24,8;71,1;61,3;3,5;6,3;29,3;14,3;4,3;1,3;2,1;0,9;-19,0;11970;44880;3,7
06033;17417;39691;23640;54,6;12,7;16,3;14,3;13,5;10,9;11,5;13,0;8,1;22,6;75,2;66,5;2,9;5,8;26,4;10,0;4,4;1,8;1,9;0,7;-16,0;12880;38770;3,0
06048;6843;15732;24430;57,7;10,3;s;13,1;10,5;7,7;9,1;11,5;6,9;20,2;74,8;65,4;2,9;6,5;28,5;8,7;3,7;1,5;1,6;0,6;-15,7;13770;39030;2,8
06083;41819;84664;23650;58,0;16,1;17,9;17,8;17,8;14,9;14,9;14,6;10,0;24,3;77,4;69,6;3,0;4,8;28,4;10,4;3,1;0,8;1,6;0,7;-19,3;11240;42820;3,8
06088;268747;549463;23010;54,1;18,0;26,3;20,3;20,2;17,3;15,2;14,1;8,6;29,4;72,4;61,9;3,3;7,2;28,8;11,9;5,4;1,5;2,7;1,2;-18,5;11000;43590;4,0
06099;3474;6692;20750;43,8;19,5;s;22,8;22,3;17,1;16,8;s;14,5;30,4;64,1;52,5;3,1;8,5;35,0;9,5;5,4;1,6;2,8;1,0;-14,0;10740;35000;3,3
07010;21993;49067;22440;49,4;13,0;21,8;17,3;15,1;11,8;9,1;7,9;5,4;30,7;68,0;60,3;2,9;4,8;31,8;8,9;5,5;2,1;2,3;1,1;-14,2;12680;35910;2,8
07019;24138;48955;21210;44,1;17,3;26,7;22,2;20,6;17,5;13,0;11,7;9,9;33,6;60,1;50,8;3,4;5,9;36,9;10,8;6,1;1,8;3,0;1,3;-13,9;11530;35170;3,0
07042;5160;11214;21760;47,8;18,0;s;18,9;22,9;15,9;16,1;14,6;9,9;36,2;67,1;58,7;3,3;5,1;31,2;11,0;5,6;2,1;2,4;1,1;-14,9;11280;36160;3,2
07064;4325;8654;21160;42,9;14,8;s;25,3;14,4;13,3;12,5;s;10,9;29,5;57,2;48,4;2,8;6,0;41,9;8,4;4,9;1,5;2,4;1,0;-12,4;12200;33180;2,7
07110;4326;8407;20180;40,5;22,0;s;31,8;27,7;23,7;16,8;s;15,7;38,6;50,9;39,4;4,0;7,5;44,8;10,9;6,2;1,7;3,1;1,4;-12,8;10380;33680;3,2
07129;3527;7120;19990;37,0;19,3;s;27,7;23,0;19,8;13,0;s;14,8;34,1;56,9;46,6;3,5;6,8;39,6;9,0;6,1;1,7;3,2;1,2;-11,6;11250;32660;2,9
07132;2200;4330;20590;41,8;20,5;s;s;23,9;26,4;17,5;s;13,2;37,9;54,6;44,7;3,6;6,3;41,3;10,4;6,5;1,7;3,4;1,4;-12,8;10790;34100;3,2
07186;13340;27750;22580;50,0;14,0;24,9;17,6;17,1;12,1;9,8;10,3;7,5;29,7;64,0;56,8;2,4;4,8;35,8;9,0;5,5;1,9;2,5;1,1;-14,3;12450;36580;2,9
07201;2833;5460;21790;46,6;15,0;s;s;22,9;s;s;s;9,9;28,4;48,9;39,5;4,1;5,3;48,2;12,3;4,4;1,3;2,2;0,9;-13,8;12330;35830;2,9
07324;18423;41752;23030;51,1;12,1;13,6;15,0;13,9;11,0;9,6;9,8;6,2;26,7;72,3;63,6;3,0;5,7;28,0;9,8;4,9;2,0;2,0;0,9;-15,0;13080;38210;2,9
07330;2301;4669;21290;46,8;16,4;s;s;s;s;s;s;10,9;29,4;56,6;45,4;4,8;6,4;40,5;11,9;4,7;1,6;2,1;1,0;-13,7;12120;35840;3,0
07334;4243;7946;20120;41,1;22,6;s;26,6;32,6;27,6;16,4;s;15,2;39,4;49,6;37,8;3,6;8,2;45,3;11,9;6,4;1,6;3,4;1,4;-13,2;10070;36350;3,6
07338;1600;3445;19760;39,6;20,7;s;s;s;s;s;s;14,6;38,3;57,7;47,4;3,4;6,9;39,5;7,9;6,7;2,3;3,1;1,3;-11,8;10730;32130;3,0
07341;1915;4108;21740;46,6;15,6;s;s;s;s;s;s;9,6;30,2;67,0;57,6;3,7;5,7;32,2;8,6;5,6;2,0;2,4;1,2;-13,4;11950;35390;3,0
07349;6102;13497;22680;48,3;12,0;s;14,6;13,6;11,4;8,5;s;5,8;27,9;71,5;63,7;2,8;5,0;30,0;7,7;5,1;2,0;2,2;0,9;-14,3;13190;36500;2,8
08090;4116;9188;20300;38,5;20,9;s;28,9;20,2;18,7;17,1;s;13,2;40,5;60,0;51,7;2,7;5,6;28,8;16,4;6,1;1,9;3,0;1,2;-11,3;10650;33650;3,2
08105;44301;94307;21020;45,7;20,3;32,0;26,1;23,3;18,2;14,0;13,2;7,4;38,9;67,4;58,9;2,5;6,0;31,7;6,8;8,3;2,4;4,1;1,8;-14,2;10840;35390;3,3
08185;2509;5324;19660;39,1;21,1;s;25,7;25,4;19,0;18,8;s;12,0;41,9;58,7;51,9;3,0;3,8;36,7;8,4;7,9;2,2;4,1;1,6;-11,7;11020;32190;2,9
08190;6007;13091;20490;44,1;19,8;30,0;24,4;20,7;20,7;13,9;15,4;10,6;36,3;64,8;58,6;2,9;3,3;31,4;9,8;6,9;2,1;3,3;1,5;-12,9;10850;35580;3,3
08302;2731;5739;20620;42,1;18,0;s;s;19,9;16,8;s;s;9,9;35,7;62,1;56,2;2,6;3,3;36,6;7,6;6,4;2,0;3,1;1,3;-12,7;11450;33270;2,9
08328;3646;7987;19720;40,6;22,5;s;29,2;23,9;22,8;15,4;s;10,9;43,2;65,8;60,0;2,9;2,9;32,7;5,0;8,7;2,4;4,5;1,8;-12,2;11010;32080;2,9
08362;15790;36848;21940;45,5;14,1;22,1;13,6;15,0;13,0;12,4;13,6;8,2;28,7;72,5;62,7;2,5;7,3;27,1;8,3;6,0;2,4;2,5;1,1;-13,9;12630;35200;2,8
08363;6262;13740;19940;38,7;21,4;31,8;28,3;23,7;18,8;17,3;15,4;13,1;41,6;63,6;56,3;3,0;4,3;32,8;7,6;7,9;2,4;3,9;1,6;-11,9;10900;33010;3,0
08409;22841;48778;20430;41,5;20,7;35,1;25,0;22,6;18,8;16,6;13,2;8,8;38,9;65,3;57,0;2,9;5,4;31,7;7,4;8,3;2,3;4,2;1,8;-12,7;10910;33400;3,1
08490;7912;16936;21140;42,3;17,3;24,1;22,8;20,5;15,6;13,2;12,6;11,1;34,6;62,8;50,2;2,3;10,3;33,6;10,7;6,3;2,1;3,0;1,2;-13,4;11670;34870;3,0
09122;10566;21341;21570;47,2;18,7;31,1;25,0;23,0;17,8;12,9;12,0;10,2;35,6;61,8;52,6;2,9;6,3;36,9;8,1;7,2;1,8;3,8;1,6;-14,0;10990;36060;3,3
09160;10258;20112;19320;35,2;22,1;32,5;34,4;27,0;22,5;17,4;15,1;14,3;42,4;51,5;42,7;3,4;5,4;44,7;7,3;8,0;1,7;4,6;1,7;-11,5;10520;31440;3,0
09167;4137;9190;22040;45,3;15,4;s;17,3;14,9;12,6;14,3;s;10,5;29,4;71,3;61,4;3,2;6,7;28,2;8,5;5,6;1,9;2,7;1,0;-13,6;12110;36370;3,0
09185;3841;8573;22130;47,6;13,0;s;s;13,8;12,2;s;s;8,5;25,1;72,8;62,9;3,1;6,8;27,8;7,4;5,6;2,0;2,6;1,0;-13,6;12730;35490;2,8
09194;3428;6920;20230;41,7;20,3;s;27,0;20,3;22,5;17,2;s;13,3;36,4;57,0;45,2;3,6;8,2;38,5;10,9;7,1;1,7;3,9;1,5;-13,5;10660;34830;3,3
09225;19436;42458;21390;46,1;16,0;23,2;18,7;17,1;14,7;13,0;13,6;8,8;30,4;67,6;59,1;3,0;5,5;30,9;7,9;7,3;2,2;3,6;1,5;-13,7;12050;34990;2,9
09261;13259;25220;20210;41,2;23,5;29,2;30,4;31,0;24,7;18,3;15,1;17,7;38,4;54,7;44,2;3,3;7,2;41,6;8,8;7,5;1,6;4,4;1,5;-12,6;9630;33890;3,5
09282;2386;5330;22010;46,4;13,5;s;s;s;s;s;s;7,0;26,9;70,3;61,1;3,4;5,8;27,9;9,6;6,1;2,0;2,9;1,2;-13,9;12860;35670;2,8
09306;7303;14321;20840;44,9;18,5;s;22,4;24,9;18,1;13,7;13,2;11,5;35,0;57,1;48,4;3,4;5,3;41,8;7,9;6,0;1,6;3,2;1,2;-12,8;11350;33980;3,0
10003;6665;14658;21750;47,8;13,6;s;16,8;17,3;14,2;9,4;s;8,6;32,8;65,6;55,7;2,8;7,1;34,4;8,6;5,1;2,0;2,3;0,8;-13,7;12740;35400;2,8
10006;5610;12636;22360;48,0;11,9;s;15,7;13,4;10,7;8,4;s;6,6;25,5;70,9;57,3;2,5;11,1;27,9;10,5;5,1;2,1;2,1;0,9;-14,4;13260;37580;2,8
10033;6542;13366;21520;46,4;16,1;31,8;25,3;18,2;13,6;11,9;s;8,5;33,4;63,3;46,4;2,5;14,4;34,1;14,0;5,2;1,6;2,6;1,0;-16,6;11990;38350;3,2
10034;7640;16001;22410;50,8;14,4;s;18,5;18,3;12,8;10,8;9,9;8,4;31,7;67,9;44,1;2,4;21,4;29,4;18,7;4,5;1,5;2,2;0,8;-20,5;12180;43960;3,6
10064;4581;9433;21880;46,0;13,0;s;18,6;15,5;11,0;10,0;s;6,9;29,3;63,9;54,1;2,3;7,5;35,5;8,9;5,4;1,7;2,7;1,0;-13,7;12820;35850;2,8
10268;6662;15263;22530;52,9;13,5;s;15,7;16,7;12,4;10,4;s;6,9;27,0;73,7;65,7;2,7;5,3;28,6;7,5;5,5;2,4;2,2;0,9;-15,3;12730;37440;2,9
10323;16856;37098;20740;45,1;18,4;26,9;23,2;22,2;18,4;12,7;9,5;9,6;36,3;65,2;56,1;2,9;6,2;32,7;8,9;6,9;2,5;3,1;1,3;-13,7;11370;34070;3,0
10387;80587;171159;21490;48,1;17,8;29,8;22,0;20,3;16,8;12,4;9,7;5,6;35,5;69,8;61,2;2,9;5,7;30,2;7,6;7,3;2,3;3,4;1,6;-14,9;11420;36770;3,2
11049;6664;14805;20800;41,9;17,4;26,1;19,2;17,5;16,5;15,0;16,9;10,9;31,1;65,7;57,1;3,1;5,5;31,3;8,9;7,2;2,4;3,4;1,4;-13,1;11730;33610;2,9
11069;41631;88839;20640;44,0;21,4;30,9;27,1;23,8;21,4;15,8;15,6;10,0;39,7;63,7;54,5;3,1;6,1;33,5;7,8;8,9;2,4;4,6;1,9;-13,9;10700;35160;3,3
11076;9836;21143;21170;44,1;16,3;24,7;19,1;18,4;14,0;12,6;15,3;8,4;29,1;67,2;58,7;3,1;5,4;31,1;8,1;7,0;2,2;3,4;1,4;-13,4;11870;35230;3,0
11106;6543;13255;21290;45,0;17,3;s;24,5;19,4;17,5;11,7;13,6;10,4;34,1;56,8;47,0;3,3;6,5;42,0;7,7;6,6;1,8;3,5;1,3;-13,1;11660;34410;3,0
11203;16557;35095;20000;39,3;21,5;34,8;26,5;23,9;20,2;16,8;18,3;14,0;39,1;58,7;48,5;3,6;6,6;38,1;7,7;8,0;2,2;4,3;1,5;-12,5;10840;32910;3,0
11206;11616;24206;20530;41,0;20,4;31,6;24,5;21,5;22,1;16,9;15,5;12,5;36,7;57,9;47,9;3,0;7,0;38,5;9,0;7,5;1,9;4,1;1,5;-12,9;10730;34060;3,2
11262;47052;94016;20640;43,0;21,0;32,7;26,6;24,5;21,1;15,9;14,5;10,4;37,3;59,7;49,4;3,4;6,9;37,0;9,5;8,0;2,0;4,3;1,7;-14,2;10780;35970;3,3
11266;2953;5390;19610;38,7;23,1;s;34,7;32,7;25,2;16,4;s;10,5;40,4;45,9;37,9;3,0;5,0;50,3;7,4;8,3;1,8;4,7;1,8;-11,9;10750;31400;2,9
11304;7249;13427;18170;32,6;29,6;s;40,2;42,0;32,6;23,5;17,7;20,4;49,1;44,9;35,6;3,5;5,8;48,6;8,5;9,1;1,6;5,5;2,0;-11,1;9000;30310;3,4
11379;5714;11886;20720;42,4;19,0;s;22,7;19,9;21,6;14,4;16,2;12,7;35,0;57,6;47,7;3,7;6,2;40,4;8,4;6,5;1,8;3,4;1,3;-12,9;11080;34360;3,1
11397;3670;7946;20330;41,8;21,2;s;36,3;25,9;14,8;13,7;s;11,3;39,2;59,0;51,8;3,0;4,2;37,7;7,3;8,7;2,4;4,5;1,8;-12,7;11140;33200;3,0
12052;3793;7778;21490;45,8;13,2;s;s;15,5;s;11,7;s;8,8;27,2;62,7;55,2;2,5;5,0;36,9;8,2;5,4;1,7;2,7;1,0;-13,2;12710;33830;2,7
12056;3054;7271;23050;47,8;10,1;s;s;s;s;s;s;7,0;23,9;75,0;63,9;2,0;9,1;24,6;9,6;4,3;2,1;1,5;0,7;-13,5;13770;35940;2,6
12089;9344;18361;20340;40,0;18,3;28,1;24,5;23,0;17,3;14,4;14,1;11,5;36,8;53,6;46,5;2,6;4,5;44,0;7,5;6,5;1,8;3,4;1,3;-11,6;11450;32130;2,8
