CODGEO;NBMENFISC21;NBPERSMENFISC21;MED21;PIMP21;TP6021;TP60AGE121;TP60AGE221;TP60AGE321;TP60AGE421;TP60AGE521;TP60AGE621;TP60TOL121;TP60TOL221;PACT21;PTSA21;PCHO21;PBEN21;PPEN21;PPAT21;PPSOC21;PPFAM21;PPMINI21;PPLOGT21;PIMPOT21;D121;D921;RD21
247200447;8209;19717;23150;53,2;7,4;s;8,4;7,0;7,4;6,0;s;5,0;19,8;73,9;68,0;2,3;3,6;29,7;6,3;4,0;2,0;1,4;0,6;-13,9;14900;35020;2,4
247200629;12581;30715;23660;55,8;6,3;s;5,8;6,6;6,4;5,4;7,2;5,0;18,2;75,6;69,8;2,3;3,5;29,5;5,1;3,8;2,0;1,2;0,6;-14,0;15380;35060;2,3
247200686;12554;27725;22350;50,4;10,9;13,6;13,0;13,0;10,7;8,5;7,1;5,6;25,5;68,9;61,2;2,6;5,1;32,8;7,4;4,8;1,9;2,0;0,9;-13,9;13510;34180;2,5
247300015;3332;7098;23350;56,9;10,4;s;s;12,3;s;s;s;6,3;20,0;69,9;60,8;3,6;5,5;28,5;13,7;3,3;1,4;1,3;0,6;-15,4;13730;37650;2,7
247300254;7045;14552;23150;58,1;15,5;s;14,1;17,3;16,5;13,8;s;14,2;17,2;76,0;62,6;5,9;7,5;22,4;16,1;2,7;1,2;1,0;0,5;-17,2;11110;39070;3,5
247300262;3139;7117;24560;55,2;8,5;s;s;s;s;s;s;5,2;19,7;75,0;66,3;2,8;5,9;28,2;8,4;3,6;1,7;1,3;0,6;-15,2;14520;39490;2,7
247300361;3296;7088;24070;59,1;8,5;s;s;s;s;s;s;5,9;17,2;71,3;64,9;2,5;3,9;31,7;8,7;3,1;1,6;1,1;0,4;-14,8;14520;37480;2,6
247300452;2355;4886;22900;56,8;9,5;s;s;s;s;s;s;7,1;15,8;67,1;58,3;4,0;4,8;35,4;9,0;3,1;1,4;1,1;0,6;-14,6;14000;36620;2,6
247300528;5257;12235;23320;51,9;10,2;s;10,8;9,5;10,4;8,6;s;5,8;23,5;72,5;64,2;3,0;5,3;29,1;8,1;4,6;2,1;1,8;0,7;-14,3;13740;37110;2,7
247300668;2587;6347;26740;62,5;6,6;s;s;s;s;s;s;5,0;s;79,1;69,7;3,1;6,3;26,3;8,0;2,9;1,6;0,9;0,4;-16,3;15940;41860;2,6
247300676;2896;6357;23170;50,9;9,1;s;s;s;s;s;s;5,9;19,6;74,6;67,8;2,9;3,9;29,2;5,7;3,9;1,9;1,4;0,6;-13,4;14230;35380;2,5
247300817;4476;9631;23530;57,6;11,3;s;s;12,5;12,2;s;s;9,5;15,8;75,6;64,4;5,0;6,2;25,6;12,2;2,8;1,4;0,9;0,5;-16,2;13210;38110;2,9
247400047;3368;8085;30590;58,7;6,3;s;s;s;s;s;s;5,0;15,4;88,0;81,0;3,2;3,8;18,5;6,7;2,0;1,0;0,7;0,3;-15,2;16120;58510;3,6
247400112;6667;16435;37740;57,3;5,3;s;s;5,0;s;s;s;5,0;11,8;94,0;87,3;3,0;3,7;13,1;6,9;1,3;0,6;0,5;0,2;-15,3;17640;77990;4,4
247400567;6460;16348;29490;64,8;5,3;s;5,5;5,2;s;s;s;5,0;13,2;87,9;80,6;3,1;4,2;18,3;7,8;2,2;1,2;0,7;0,3;-16,2;16790;55670;3,3
247400583;7673;17705;34570;53,4;7,3;s;7,9;6,6;5,6;7,8;s;5,0;13,9;87,2;80,8;3,1;3,3;19,0;7,4;1,4;0,6;0,5;0,3;-15,0;15820;74770;4,7
247400617;8307;18826;26240;63,7;7,2;s;6,6;7,2;7,1;7,7;s;5,6;11,0;78,1;67,1;3,1;7,9;22,4;15,4;2,2;1,2;0,7;0,3;-18,1;15510;46840;3,0
247400666;7823;18604;31760;58,8;5,9;s;s;5,5;5,4;6,2;s;5,0;13,7;87,5;81,0;3,2;3,3;19,3;7,1;1,4;0,7;0,5;0,2;-15,3;16570;66240;4,0
247400682;5453;12061;24980;59,0;12,4;s;11,6;15,2;12,2;9,8;s;10,1;19,0;77,8;66,5;3,7;7,6;23,0;15,2;1,9;1,1;0,6;0,2;-17,9;12740;47160;3,7
247400690;18054;40324;40320;45,8;9,7;14,2;9,0;9,2;10,4;9,7;8,8;5,0;20,4;92,5;86,9;2,9;2,7;15,1;5,6;1,3;0,5;0,5;0,3;-14,5;14000;87650;6,3
247400724;11792;27989;30840;59,5;7,6;s;7,5;6,8;6,5;9,0;s;5,0;16,5;88,8;82,3;2,8;3,7;16,0;8,6;2,1;1,0;0,8;0,3;-15,5;15150;62530;4,1
247400740;13017;31406;25720;61,4;7,1;s;6,9;8,1;6,1;6,5;7,9;5,0;17,2;81,3;74,5;2,8;4,0;22,5;8,1;3,3;1,8;1,0;0,5;-15,2;15290;41900;2,7
247400773;6979;15355;25090;60,0;9,2;s;12,9;7,9;9,6;6,1;s;5,0;20,2;71,7;63,5;3,0;5,2;31,7;9,0;3,4;1,5;1,3;0,6;-15,8;14250;40440;2,8
247600505;5948;15243;24500;56,9;6,8;s;6,8;5,9;6,8;s;s;5,0;16,5;79,4;71,9;2,2;5,3;24,3;7,3;3,9;2,1;1,4;0,4;-14,9;15280;37880;2,5
247600588;17232;35688;21190;46,8;14,9;25,0;19,7;16,8;15,4;10,8;10,8;7,4;31,3;60,7;53,9;2,5;4,3;39,5;7,4;5,9;1,7;3,1;1,1;-13,5;12320;33840;2,7
247600604;2194;5034;20610;40,0;15,1;s;s;s;s;s;s;9,3;31,4;68,3;58,4;2,6;7,3;30,7;7,3;6,2;2,4;2,8;1,0;-12,5;12420;32020;2,6
247600620;11349;25448;23230;50,8;10,8;15,6;11,1;11,9;10,7;9,3;8,5;5,0;21,8;70,9;64,1;2,1;4,7;30,1;8,5;5,3;1,9;2,5;0,9;-14,8;13570;37720;2,8
247600646;10729;24611;22480;48,8;12,1;19,4;13,1;13,6;11,0;9,5;s;5,0;26,0;73,3;67,7;2,5;3,1;29,6;4,8;6,0;2,3;2,7;1,0;-13,7;13120;34930;2,7
247600729;9690;23425;22420;50,7;10,2;s;11,5;11,2;9,8;8,4;9,5;6,3;23,5;72,2;64,4;2,3;5,5;30,2;6,3;5,0;2,2;2,1;0,7;-13,7;13780;34810;2,5
247600786;22835;45250;20960;45,4;19,0;35,4;27,5;23,4;17,8;12,6;9,3;5,5;32,8;59,8;52,4;2,6;4,8;38,7;7,8;8,1;1,9;4,5;1,7;-14,4;11290;36940;3,3
247700032;16672;38923;25900;64,6;8,5;16,4;10,8;10,5;7,1;5,7;6,3;5,0;23,3;76,8;69,2;2,8;4,8;29,1;8,1;3,6;1,6;1,4;0,6;-17,6;14580;42260;2,9
247700057;52936;126370;22500;56,6;18,0;25,4;21,7;21,6;16,4;11,6;8,3;5,1;32,2;79,3;72,9;3,2;3,2;24,2;6,0;7,1;2,8;2,9;1,4;-16,6;11250;38960;3,5
247700065;6459;16815;23690;57,6;12,3;s;14,5;12,4;11,3;9,8;s;5,0;30,7;80,9;74,4;3,2;3,3;21,6;6,9;5,3;2,6;1,9;0,8;-14,7;12770;37140;2,9
247700107;16569;41624;20550;48,3;22,0;28,6;27,9;28,0;20,7;12,9;11,2;8,2;40,5;71,2;64,9;3,2;3,1;28,0;5,3;9,1;3,5;3,9;1,7;-13,6;10470;33750;3,2
247700339;19767;51237;27870;72,6;8,2;11,2;9,2;7,9;8,2;7,3;s;5,0;17,8;94,3;87,0;3,1;4,2;14,8;6,8;3,6;1,7;1,3;0,6;-19,5;14880;45950;3,1
247700594;44497;109254;26750;69,3;10,2;14,0;11,4;11,0;8,9;8,0;7,3;5,0;20,7;90,1;82,5;3,2;4,4;17,7;7,8;3,9;1,7;1,5;0,7;-19,5;13760;45680;3,3
247700644;11627;27603;26400;68,9;9,1;12,7;12,2;9,2;8,2;6,9;s;5,0;21,1;85,0;77,7;2,7;4,6;22,9;6,9;3,9;1,8;1,4;0,7;-18,7;14250;44030;3,1
247700701;10688;27844;23650;57,9;12,1;20,5;14,9;14,2;10,0;8,3;s;5,0;29,2;80,9;74,7;2,9;3,3;23,1;5,3;5,6;2,8;2,0;0,8;-14,9;13050;36720;2,8
247800550;11726;29306;28650;72,3;5,0;s;6,6;5,0;5,0;5,0;s;5,0;15,6;83,0;75,5;2,7;4,8;25,0;9,3;2,4;1,3;0,8;0,3;-19,7;17100;47040;2,8
247800584;112874;264947;31730;75,1;7,3;14,8;8,8;7,7;6,7;5,5;5,0;5,0;14,2;87,5;81,0;2,4;4,1;23,5;11,9;2,2;1,0;0,8;0,4;-25,1;15520;61040;3,9
247800618;19990;51039;32040;78,3;5,0;s;5,0;5,0;5,0;5,0;s;5,0;12,9;86,5;79,2;2,4;4,9;23,4;11,5;1,9;1,0;0,6;0,3;-23,3;18660;55100;3,0
247900798;16204;35055;21160;42,2;14,4;20,1;18,8;15,6;12,3;11,3;12,8;8,2;34,5;63,7;55,4;2,5;5,8;34,5;8,9;6,0;2,1;2,8;1,1;-13,1;12480;32610;2,6
248000499;10737;25455;23570;54,9;9,2;s;9,0;9,4;8,9;9,0;9,3;5,3;23,1;77,2;70,0;2,5;4,7;26,6;6,4;4,5;1,9;2,0;0,6;-14,7;14100;36940;2,6
248000531;74494;155002;21510;49,8;20,9;36,8;25,1;23,3;19,4;12,9;10,0;5,1;35,8;73,4;64,2;2,7;6,5;27,4;8,0;8,0;2,1;4,1;1,8;-16,8;10660;39710;3,7
248000747;12015;26632;21440;47,0;14,6;21,0;17,5;15,3;14,2;12,0;10,6;8,1;32,4;68,6;59,7;3,1;5,8;31,7;7,3;6,1;2,1;3,0;1,0;-13,7;12370;34170;2,8
248100158;9975;22979;22350;49,1;11,1;21,4;11,1;10,4;10,2;10,4;11,8;7,3;24,8;69,9;61,1;3,0;5,8;30,4;8,7;5,0;1,9;2,3;0,8;-14,0;13360;35800;2,7
248100430;36128;75762;20820;42,4;18,9;29,1;24,1;23,1;18,2;13,5;13,1;8,7;39,4;62,2;53,4;2,8;6,0;36,5;7,8;7,3;2,2;3,6;1,5;-13,8;11330;35460;3,1
248100497;2189;4794;20830;40,5;17,6;s;s;s;s;s;s;14,0;31,1;64,0;51,4;2,3;10,3;32,1;11,2;5,6;1,8;2,8;1,0;-12,9;11590;33590;2,9
248100737;38357;78463;22560;49,4;15,6;30,5;22,0;18,3;14,4;9,9;9,5;5,6;33,1;63,2;54,2;2,6;6,4;36,5;9,3;6,2;1,8;3,1;1,3;-15,2;11930;38350;3,2
248100745;2363;4914;20550;38,9;17,7;s;s;25,1;s;14,2;s;13,1;40,7;56,3;48,6;2,5;5,2;42,3;7,7;5,6;1,7;3,0;0,9;-11,9;11440;32720;2,9
248200016;8175;17958;21110;44,7;16,5;24,1;19,0;18,0;14,5;12,7;18,1;10,5;29,7;65,4;56,5;2,9;6,0;33,7;7,9;6,2;2,1;2,9;1,2;-13,2;11830;35230;3,0
248200057;9396;20273;20770;41,6;17,5;25,8;21,8;17,8;17,1;14,3;15,3;10,8;32,1;62,0;53,3;3,1;5,6;36,0;8,0;6,8;2,1;3,4;1,3;-12,8;11600;33690;2,9
248200065;4168;9157;21150;43,2;17,5;s;22,6;19,5;16,9;12,6;17,7;11,5;34,8;63,5;51,5;2,9;9,1;34,5;9,5;5,6;2,0;2,6;1,0;-13,1;11720;35260;3,0
248200099;35636;78482;22040;49,1;17,1;25,3;19,6;19,7;16,7;12,8;12,5;6,8;33,8;70,0;60,8;3,0;6,2;30,0;8,7;6,9;2,1;3,4;1,4;-15,6;11570;37660;3,3
248200107;3848;7546;19170;39,0;24,5;s;34,5;28,7;28,3;17,1;20,4;19,9;39,2;50,2;38,2;3,4;8,6;45,0;10,9;6,5;1,5;3,8;1,2;-12,6;9820;33850;3,4
248300394;33779;68669;25960;60,1;10,9;16,3;14,0;13,1;11,8;8,6;7,9;6,2;20,1;61,8;50,7;2,7;8,4;38,0;17,1;3,0;0,9;1,5;0,6;-19,9;13470;48380;3,6
248300410;13331;30473;24640;57,3;10,9;17,5;13,1;11,1;10,3;8,9;9,7;5,4;23,5;70,6;60,9;2,6;7,1;31,4;10,4;4,1;1,5;1,9;0,7;-16,5;13440;40070;3,0
248300493;49058;106793;22100;49,3;18,1;26,0;22,0;21,1;17,7;14,3;12,9;9,2;33,4;64,5;54,8;3,3;6,4;35,4;9,8;5,8;1,9;2,8;1,1;-15,5;11140;37590;3,4
248300543;206146;417973;22630;51,8;17,1;23,9;20,5;20,0;16,7;14,3;11,8;6,6;29,6;65,2;56,0;2,9;6,3;35,2;9,6;6,4;1,7;3,3;1,4;-16,4;11530;39310;3,4
248300550;18692;42195;22090;48,1;15,8;22,5;16,7;17,4;16,2;13,2;12,4;9,7;29,2;68,3;59,1;3,4;5,8;32,2;8,4;5,6;2,1;2,6;0,9;-14,5;11750;35680;3,0
248400053;30905;70274;21330;45,9;20,2;27,6;21,5;24,2;18,4;18,1;15,1;9,6;35,1;66,5;55,1;3,7;7,7;31,0;11,4;6,3;2,1;2,8;1,4;-15,2;10900;37870;3,5
248400160;8448;20366;23390;54,2;11,0;s;10,5;13,2;10,6;8,8;10,2;6,7;21,5;72,3;62,0;3,2;7,1;28,3;10,7;4,4;2,0;1,7;0,7;-15,7;13520;39170;2,9
248400236;19544;43667;21220;45,8;19,7;24,9;21,6;21,8;18,6;18,3;14,2;8,3;33,6;69,4;59,0;3,5;6,9;28,4;10,2;7,0;2,4;3,1;1,5;-15,0;11160;36380;3,3
248400251;87481;191842;21020;47,4;22,5;30,2;26,8;27,1;22,0;17,3;13,6;8,0;39,2;69,4;59,9;3,7;5,8;29,2;9,3;7,8;2,4;3,6;1,8;-15,7;10460;38240;3,7
248400285;10627;23918;24060;54,7;11,8;s;12,7;12,3;10,9;10,3;12,6;7,5;23,0;71,4;60,6;3,3;7,5;29,4;11,9;3,9;1,5;1,7;0,7;-16,6;13080;41770;3,2
248400293;21602;50617;21920;48,1;17,1;21,6;20,0;19,5;15,4;14,8;13,4;8,1;32,3;72,0;62,8;3,5;5,7;26,7;10,5;6,0;2,2;2,6;1,2;-15,2;11700;36810;3,1
248400319;15149;32923;23400;52,6;14,1;22,3;17,2;15,1;13,0;12,7;11,1;7,8;25,5;69,0;58,9;3,3;6,8;32,4;10,6;4,7;1,5;2,3;0,9;-16,7;12420;40840;3,3
248400335;7817;16556;22180;48,7;17,1;s;18,9;19,8;17,3;13,9;15,3;11,2;28,4;58,9;45,8;3,0;10,1;38,1;14,8;4,4;1,4;2,1;0,9;-16,2;11330;39980;3,5
248500191;5166;9717;23540;52,5;11,8;s;s;17,0;12,4;9,0;10,2;9,1;21,1;49,2;38,5;3,0;7,7;49,8;14,8;2,8;0,9;1,4;0,5;-16,6;13160;42620;3,2
248500258;11005;22170;22910;52,3;10,6;s;13,4;13,0;11,4;7,5;10,0;7,2;21,0;53,6;44,7;3,0;5,9;45,9;11,8;3,3;1,2;1,5;0,6;-14,6;13660;37210;2,7
248500340;9787;23223;22030;43,8;9,0;s;7,7;9,8;7,8;7,3;14,0;5,4;23,9;73,9;66,5;2,4;5,0;26,9;6,6;5,0;2,5;1,8;0,7;-12,4;14180;32490;2,3
248500415;6611;15023;21070;41,2;12,8;s;12,8;13,4;11,3;10,3;16,5;9,0;29,1;66,1;56,2;2,5;7,4;33,1;7,4;5,3;2,3;2,2;0,8;-11,9;13010;31740;2,4
248500464;9903;23311;21840;43,9;8,6;s;9,3;7,7;8,6;6,8;12,4;5,5;22,9;73,0;64,8;2,8;5,4;28,1;6,5;4,7;2,3;1,7;0,7;-12,3;14380;32200;2,2
248500530;8333;20450;22730;49,2;7,8;s;7,3;7,4;8,3;7,3;12,3;5,5;17,7;76,3;69,1;3,1;4,1;25,9;6,4;4,5;2,4;1,5;0,6;-13,1;14680;33020;2,2
248500563;6977;15944;22090;47,5;10,2;s;10,1;10,6;10,5;8,1;13,0;7,0;23,2;68,4;59,5;2,5;6,4;33,4;7,0;4,5;2,0;1,8;0,7;-13,3;13770;34430;2,5
248500589;43406;95938;23100;51,8;11,0;18,3;13,5;11,7;10,2;7,4;8,0;5,0;26,9;72,4;65,4;2,5;4,5;28,9;8,1;5,4;2,0;2,4;1,0;-14,8;13510;36470;2,7
248500621;12902;30844;22680;48,1;7,5;9,9;7,6;7,5;7,4;6,0;9,2;5,0;19,7;76,7;69,4;2,7;4,6;24,3;8,0;4,5;2,3;1,5;0,7;-13,5;14830;34440;2,3
248500662;11521;28002;23020;48,9;5,8;s;6,0;5,5;6,2;5,0;s;5,0;19,1;75,7;68,7;2,4;4,6;25,8;8,0;3,8;2,1;1,2;0,5;-13,3;15550;34780;2,2
248600413;37996;81044;21540;47,7;15,8;27,8;20,9;17,8;15,2;9,9;11,8;7,0;36,8;64,7;57,3;2,7;4,7;35,8;6,9;6,2;2,1;2,9;1,2;-13,6;11860;34520;2,9
248600447;10929;23121;20390;40,3;15,7;20,6;18,6;17,0;15,7;11,1;16,0;10,6;31,4;64,0;53,2;2,8;8,0;34,5;9,1;5,5;1,9;2,6;1,0;-13,1;12300;32470;2,6
248700189;5753;11386;21430;43,4;16,0;s;18,5;17,2;17,4;12,2;16,5;12,2;29,6;57,2;48,2;2,2;6,8;43,4;8,4;4,4;1,2;2,5;0,7;-13,4;12080;34820;2,9
248719262;2443;4977;20610;40,0;17,8;s;s;s;s;16,0;s;13,4;40,6;60,1;50,3;2,1;7,7;39,4;7,0;5,5;1,9;2,8;0,8;-12,0;11390;32280;2,8
248719288;6844;15449;23990;58,1;8,1;s;8,8;9,0;6,9;s;s;5,0;25,1;72,0;65,1;1,8;5,1;33,0;6,0;3,8;1,6;1,7;0,5;-14,8;14720;36930;2,5
248719312;93970;188111;22500;51,8;17,6;33,8;23,3;20,4;15,7;10,3;9,2;5,0;37,1;67,9;60,9;2,3;4,7;33,9;7,1;6,8;1,9;3,4;1,5;-15,7;11350;38310;3,4
248719338;2549;5133;21050;43,8;17,2;s;s;s;s;15,3;s;14,6;29,4;59,4;51,2;2,4;5,8;40,1;7,1;5,4;1,5;3,1;0,8;-12,0;11730;33240;2,8
248719353;2651;4904;19880;39,1;21,6;s;s;32,2;s;16,3;s;16,9;36,7;50,0;40,0;2,8;7,2;47,4;9,3;5,3;1,3;3,1;0,9;-12,0;10460;33600;3,2
248719361;5277;11217;22350;47,0;12,2;s;13,0;11,1;13,4;10,5;s;8,3;28,7;66,5;58,3;2,2;6,0;35,0;7,3;4,6;1,7;2,2;0,7;-13,4;13170;35230;2,7
248900334;26719;57721;21260;49,7;18,4;26,0;25,1;22,4;18,1;12,3;8,4;7,0;35,2;66,4;59,0;2,8;4,6;33,4;7,8;7,2;2,4;3,4;1,4;-14,8;11210;35780;3,2
248900383;6395;14182;20120;44,2;19,6;22,4;27,6;23,4;20,7;13,1;s;9,5;38,8;62,7;57,5;3,1;2,1;35,3;5,2;8,6;3,0;4,1;1,5;-11,8;11320;31520;2,8
248900524;4574;10125;23320;53,0;9,7;s;s;11,1;9,6;9,3;s;6,8;24,6;69,7;62,3;2,2;5,2;32,8;7,8;4,0;1,7;1,7;0,6;-14,3;13960;36580;2,6
248900664;3843;8489;21890;50,0;12,7;s;16,1;14,2;13,3;s;s;9,3;28,4;66,1;57,2;3,1;5,8;34,5;8,6;4,9;2,1;2,1;0,7;-14,1;12880;35090;2,7
248900748;7440;17664;23140;57,2;9,4;s;11,2;11,0;9,3;6,8;s;6,8;22,6;72,2;64,5;2,8;4,9;31,0;7,4;4,3;2,2;1,6;0,5;-14,9;14100;36370;2,6
248900896;10508;24661;22940;53,8;10,3;s;12,7;12,0;9,8;7,4;s;7,5;23,5;73,2;65,6;2,8;4,8;30,7;5,8;4,7;2,3;1,8;0,6;-14,4;13690;35460;2,6
248900938;9120;19505;21090;46,5;18,7;24,8;25,4;23,7;18,6;12,5;9,8;8,1;40,2;63,7;55,5;2,9;5,3;35,4;7,4;7,1;2,3;3,4;1,4;-13,6;11010;35040;3,2
249000241;10032;22412;24410;56,5;12,4;16,8;12,3;15,0;12,1;10,7;8,5;5,9;29,2;80,5;73,6;4,2;2,7;26,7;4,4;4,1;1,5;1,8;0,8;-15,7;13030;43050;3,3
249100074;10637;27765;30960;78,5;5,0;s;5,6;5,0;5,0;s;s;5,0;13,5;86,5;80,4;2,1;4,0;24,2;8,6;2,2;1,2;0,7;0,3;-21,5;18460;50670;2,7
249100157;7984;18839;27710;69,6;5,7;s;8,0;5,0;5,3;s;s;5,0;15,3;76,5;69,7;2,5;4,3;30,4;9,1;2,7;1,3;1,0;0,4;-18,7;16380;44350;2,7
249100546;25025;63270;27350;71,0;6,4;11,5;7,5;7,6;5,5;5,0;5,0;5,0;17,9;84,8;78,7;2,6;3,5;23,7;6,5;3,4;1,8;1,1;0,5;-18,4;15870;43330;2,7
249100553;11295;27912;28600;74,4;5,0;s;5,0;5,7;5,0;s;s;5,0;15,9;82,0;76,3;2,2;3,5;26,4;7,5;2,6;1,4;0,9;0,3;-18,5;17240;44420;2,6
249100595;10861;26350;26650;67,9;8,7;17,5;12,7;10,4;7,0;5,5;s;5,0;21,9;79,6;73,6;2,5;3,5;26,2;9,2;3,7;1,7;1,4;0,6;-18,7;14480;44360;3,1
249500109;78404;201246;23080;59,5;16,9;26,1;17,4;18,6;16,3;13,2;10,2;5,0;29,8;86,5;80,0;3,5;3,0;19,3;4,5;6,4;2,8;2,3;1,3;-16,7;11520;39200;3,4
249500430;7630;19006;29580;74,7;5,7;s;7,2;5,7;5,0;s;s;5,0;16,6;83,0;75,7;2,4;4,9;26,3;9,5;2,3;1,2;0,8;0,3;-21,1;16960;48690;2,9
249500455;15970;38622;28190;71,4;8,0;17,4;11,5;8,6;6,1;5,4;s;5,0;20,7;82,3;74,4;2,7;5,2;26,4;9,2;3,0;1,5;1,0;0,5;-20,9;15020;48330;3,2
249500489;14557;38033;22730;56,9;15,4;16,4;18,4;16,6;13,9;12,5;12,3;5,4;30,6;83,7;78,0;3,3;2,4;20,9;4,2;6,2;3,0;2,2;1,0;-15,0;11850;35930;3,0
249500513;6507;15574;25910;64,0;8,5;s;8,7;9,9;7,8;6,5;s;5,0;22,3;81,2;73,4;3,0;4,8;25,1;7,5;3,7;1,8;1,3;0,6;-17,5;14770;41590;2,8
249720053;45991;98355;19950;35,9;26,4;47,8;33,5;26,9;25,4;21,8;30,5;19,8;36,0;69,7;60,8;3,4;5,5;24,7;8,9;10,5;2,1;6,9;1,5;-13,8;9410;39020;4,1
249720061;62381;126450;20750;39,9;24,7;44,8;30,4;25,6;23,3;20,2;25,3;15,2;32,0;74,1;65,9;3,2;5,0;24,9;5,0;10,6;2,2;6,5;1,9;-14,6;9620;40900;4,3
249740077;71729;191178;16970;30,4;36,3;48,3;39,5;36,1;34,0;31,2;39,6;27,7;46,3;74,4;61,2;5,0;8,2;15,5;6,7;16,2;4,0;9,4;2,8;-12,8;8770;37050;4,2
249740085;51504;132291;16110;26,0;39,3;55,3;43,2;39,6;37,1;32,2;38,4;29,4;51,1;67,7;54,8;5,4;7,5;19,1;6,7;17,8;4,2;10,3;3,3;-11,3;8540;34220;4,0
249740093;46947;132071;14970;23,7;44,3;62,6;52,4;45,0;38,7;35,3;42,8;29,6;57,9;70,3;57,9;4,7;7,7;14,1;4,6;21,9;5,8;12,0;4,1;-10,9;8300;32340;3,9
249740101;81285;219428;18090;34,2;32,1;45,7;35,2;31,5;29,6;28,0;36,5;24,3;40,5;78,8;65,9;4,9;8,0;14,5;6,7;14,0;3,6;8,1;2,3;-14,0;9200;40360;4,4
249740119;82931;209208;18360;35,9;33,0;49,2;38,8;33,4;29,5;25,5;30,6;16,1;42,7;77,7;66,6;4,1;7,0;16,1;6,8;14,1;3,7;7,4;3,0;-14,7;9130;41120;4,5
