CODGEO;NBMENFISC21;NBPERSMENFISC21;MED21;PIMP21;TP6021;TP60AGE121;TP60AGE221;TP60AGE321;TP60AGE421;TP60AGE521;TP60AGE621;TP60TOL121;TP60TOL221;PACT21;PTSA21;PCHO21;PBEN21;PPEN21;PPAT21;PPSOC21;PPFAM21;PPMINI21;PPLOGT21;PIMPOT21;D121;D921;RD21
7517;142419;290937;22400;50,3;15,9;30,1;19,8;17,8;14,8;10,5;11,3;6,6;35,5;67,4;60,0;2,3;5,1;34,5;7,0;6,0;1,8;3,0;1,2;-14,9;11840;37000;3,1
7518;44267;92372;20540;41,0;18,4;24,2;21,2;20,3;17,7;15,3;17,6;12,0;33,5;61,3;51,7;2,8;6,8;36,3;9,6;6,2;2,0;3,0;1,2;-13,4;11390;34210;3,0
7519;60102;129285;22380;49,3;12,4;18,6;14,0;14,5;11,7;9,4;11,7;6,6;26,8;65,7;57,1;2,6;6,0;35,1;7,8;5,2;1,8;2,4;1,0;-13,8;12990;35620;2,7
7520;99154;216197;23170;52,6;11,4;18,9;13,2;11,0;10,4;9,3;11,7;6,0;26,2;72,7;65,3;2,2;5,2;30,8;6,8;4,9;1,7;2,3;0,9;-15,2;13330;37620;2,8
7521;31235;66437;21890;46,4;14,2;21,7;16,2;16,3;14,1;10,9;13,7;9,7;28,6;62,0;52,4;2,7;6,9;37,8;8,5;4,9;1,6;2,4;0,9;-13,2;12480;35030;2,8
7522;144989;310469;23420;52,6;12,8;25,1;14,5;13,6;12,0;9,4;10,5;5,8;28,0;69,2;61,4;2,7;5,1;32,3;8,9;5,3;1,6;2,6;1,1;-15,7;12820;39870;3,1
7523;102017;207055;21620;45,7;15,8;24,9;18,9;16,9;15,7;12,7;13,8;9,9;30,4;61,2;53,1;2,5;5,6;38,7;8,1;5,6;1,6;2,9;1,1;-13,6;11930;35140;2,9
7524;136867;292329;22630;50,0;14,2;29,0;16,2;14,7;12,3;9,8;11,3;6,2;32,1;70,9;63,1;2,4;5,4;30,9;7,7;5,5;1,9;2,4;1,2;-15,0;12290;37280;3,0
7525;36181;76302;22130;48,6;13,1;21,7;16,4;14,0;11,9;10,5;10,8;7,1;26,2;63,4;55,0;3,2;5,2;37,0;7,6;5,9;1,9;2,9;1,1;-13,9;12790;35270;2,8
7526;68760;134456;22910;51,8;12,1;18,7;14,9;15,1;14,4;8,8;9,8;8,1;22,5;50,6;40,4;2,9;7,3;49,8;11,0;4,0;1,1;2,1;0,8;-15,4;13110;38650;2,9
